ID,Car_make_id,Model_id,Fuel_type_id,Color_id,Body_style_id,Transmission_id,Options_id,Damage_id,Year,Mileage,Horsepower,Website_post_date,Sell_date,Num_of_prev_owners,Estimated_price
1623,3,11,1,6,4,1,2,3,2012,196743,182,2023-08-15,,5,78716
1624,4,16,3,6,5,1,4,2,2018,110653,300,2023-09-30,,2,104303
1625,6,22,5,2,5,1,2,3,2003,189920,169,2023-02-14,,4,54195
1626,2,6,4,6,3,1,4,3,2018,24946,248,2023-06-07,,4,74348
1627,6,22,2,5,7,1,1,1,2000,128566,139,2023-04-01,,2,64861
1628,3,12,3,5,8,1,3,3,2008,26618,285,2023-02-11,,2,43791
1629,6,24,1,3,5,1,1,2,2023,140931,219,2023-06-11,,2,102532
1630,4,13,5,3,4,1,3,1,2005,132414,300,2023-01-23,,1,106863
1631,4,16,5,3,4,1,1,3,2010,129744,300,2023-02-04,,2,54701
1632,1,3,3,3,4,1,1,2,2017,190999,261,2022-11-26,,2,53440
1633,3,11,4,6,1,1,1,3,2013,67220,250,2023-10-27,,1,49745
1634,2,7,4,5,8,1,4,2,2013,53766,248,2023-08-28,,2,87395
1635,6,23,2,1,7,1,4,2,2004,165900,121,2023-01-25,,1,43159
1636,1,3,3,2,4,1,3,3,2002,147713,261,2023-09-23,,2,78553
1637,6,22,5,6,1,1,1,2,2019,126630,169,2022-12-21,,2,22581
1638,1,2,2,1,7,1,4,3,2020,106578,335,2023-05-24,,3,103426
1639,2,6,2,1,2,1,2,3,2002,91865,335,2023-03-29,,1,64647
1640,6,23,5,3,4,1,1,1,2007,88163,121,2023-01-30,,4,31756
1641,2,8,4,6,7,1,2,3,2009,168947,335,2023-06-24,,3,80745
1642,4,14,3,4,1,1,1,2,2016,128908,400,2023-03-15,,3,49885
1643,5,20,1,6,7,1,3,2,2015,159480,362,2023-08-29,,3,58493
1644,4,15,3,1,4,1,3,4,2008,16828,325,2023-04-25,,4,50011
1645,2,6,2,6,3,1,2,3,2018,25271,248,2023-01-12,,1,110610
1646,1,1,5,6,5,1,1,4,2003,192620,261,2023-11-03,,4,22110
1647,5,17,4,5,7,1,1,4,2023,196361,255,2023-03-01,,4,83539
1648,3,9,4,6,8,1,4,2,2015,39421,170,2023-02-12,,3,111809
1649,3,10,5,4,6,1,3,3,2015,68388,305,2023-01-01,,4,75100
1650,4,14,4,1,6,1,4,2,2023,93267,400,2023-11-13,,1,105508
1651,6,22,5,5,5,1,2,3,2013,196424,139,2023-04-13,,3,20037
1652,3,11,5,5,8,1,3,1,2006,86438,250,2023-09-05,,3,64937
1653,4,16,3,5,6,1,2,4,2007,30025,450,2023-06-23,,5,33294
1654,4,15,2,1,3,1,1,3,2005,91233,325,2023-03-26,,3,118394
1655,1,2,1,3,6,1,2,3,2022,106767,248,2023-04-26,,5,81911
1656,2,6,4,1,3,1,1,4,2004,177050,335,2023-11-07,,3,101708
1657,6,21,4,3,2,1,1,3,2006,111821,301,2023-02-20,,3,114533
1658,4,14,5,4,7,1,1,4,2018,44734,400,2023-01-07,,1,88701
1659,2,7,4,4,8,1,4,2,2011,108629,248,2023-01-13,,1,118324
1660,3,9,4,4,4,2,3,3,2022,33486,252,2023-04-16,,4,106145
1661,2,6,2,5,5,1,3,4,2013,34103,335,2023-07-21,,5,117282
1662,4,13,4,3,3,1,1,4,2002,29849,290,2023-04-12,,2,45559
1663,3,12,3,4,2,1,1,4,2019,12841,285,2023-04-03,,4,55016
1664,6,22,1,1,1,1,1,1,2019,39988,139,2023-07-29,,2,55499
1665,2,7,2,3,1,1,4,3,2014,16050,248,2023-06-25,,1,72127
1666,5,19,3,1,4,1,4,1,2015,192029,362,2023-11-09,,3,63339
1667,4,15,2,2,4,1,4,2,2018,154666,325,2023-03-03,,2,45093
1668,4,14,5,4,8,1,4,2,2017,81152,400,2023-02-13,,3,90496
1669,2,8,1,3,1,1,4,4,2018,108353,456,2023-02-25,,3,99864
1670,3,11,4,4,4,2,4,3,2006,114738,182,2023-05-09,,3,16309
1671,5,20,3,2,1,1,2,1,2020,82589,463,2023-01-15,,3,51713
1672,6,24,3,6,1,1,1,3,2019,71607,219,2023-04-12,,4,85825
1673,4,14,2,1,6,1,2,2,2010,76424,400,2023-01-27,,1,35954
1674,2,7,3,4,4,1,4,4,2020,42171,382,2023-04-15,,2,39208
1675,4,16,2,4,4,1,1,2,2006,113447,450,2023-03-07,,4,34169
1676,1,4,2,6,6,1,1,3,2021,199764,335,2023-02-25,,3,66697
1677,4,15,4,5,8,1,2,4,2023,81257,188,2023-07-10,,5,33375
1678,1,4,2,2,3,1,3,2,2008,134045,335,2023-07-13,,4,98093
1679,2,7,2,1,6,1,4,1,2017,89115,382,2023-06-14,,1,99133
1680,5,20,5,4,6,1,4,2,2000,128988,463,2023-10-26,,2,104395
1681,5,20,2,2,2,1,3,4,2014,192362,362,2023-01-29,,5,54688
1682,3,11,1,6,7,1,3,1,2022,141133,182,2023-02-25,,4,67451
1683,5,17,3,1,1,2,4,2,2020,39149,362,2023-03-24,,4,116753
1684,4,13,1,5,6,1,1,1,2020,129326,290,2023-03-09,,1,32971
1685,6,23,5,4,7,1,1,2,2004,187382,121,2023-08-11,,1,34823
1686,5,19,4,6,5,1,1,3,2010,84085,255,2022-12-14,,2,55322
1687,1,3,5,5,8,1,4,4,2015,75286,349,2023-02-06,,4,58585
1688,1,1,4,5,1,1,1,2,2019,190304,261,2022-12-30,,3,117479
1689,5,19,5,4,1,1,2,4,2009,91118,255,2023-03-13,,4,92805
1690,5,18,3,1,4,2,4,3,2023,77498,255,2023-08-27,,3,103969
1691,1,1,1,1,3,1,2,3,2006,148952,261,2023-02-08,,1,51371
1692,6,23,2,3,8,1,1,4,2020,120924,121,2023-05-21,,1,15533
1693,1,4,2,1,1,1,4,4,2008,44509,335,2023-09-23,,3,43167
1694,6,22,1,1,5,1,4,4,2002,115770,169,2023-04-28,,2,46167
1695,3,10,2,6,7,1,1,4,2002,122445,305,2023-08-10,,4,76341
1696,6,21,4,2,7,1,2,3,2008,183923,203,2023-03-11,,2,65013
1697,2,6,5,1,3,1,3,1,2012,115761,248,2023-02-02,,2,77186
1698,6,22,2,3,5,2,4,2,2018,166660,139,2023-10-17,,4,63717
1699,5,19,5,2,7,1,4,1,2006,148256,362,2023-06-11,,5,87536
1700,2,8,3,4,1,1,1,1,2009,38563,456,2023-07-20,,3,23684
1701,3,11,5,2,5,1,1,3,2000,125205,182,2023-10-27,,3,102825
1702,5,18,3,4,3,1,2,1,2006,181259,255,2023-01-31,,1,102096
1703,1,4,1,4,5,1,1,3,2004,180092,335,2023-06-13,,3,45205
1704,2,6,4,4,2,1,4,1,2003,183965,335,2023-05-24,,4,80114
1705,5,20,2,5,7,1,1,2,2017,96395,362,2023-06-07,,4,71258
1706,1,1,5,2,2,1,1,3,2010,147261,261,2023-07-04,,1,113436
1707,6,24,4,2,6,1,3,4,2019,56996,203,2023-05-30,,5,60209
1708,5,19,1,3,3,1,2,1,2002,198171,255,2023-06-08,,4,11290
1709,4,14,2,5,7,1,3,2,2008,13910,400,2023-02-13,,5,41398
1710,1,2,1,5,4,1,2,2,2013,178987,335,2023-05-27,,2,86245
1711,3,12,5,4,4,1,2,1,2015,38283,285,2023-06-13,,1,47100
1712,2,8,2,3,5,1,2,1,2009,183756,456,2023-09-07,,3,65391
1713,5,19,5,1,5,1,3,3,2020,108983,362,2023-02-08,,4,92427
1714,3,12,2,5,8,1,1,2,2022,128013,355,2023-06-17,,4,23425
1715,6,24,1,4,3,1,2,2,2001,37819,203,2023-02-23,,3,82399
1716,2,6,3,6,6,1,4,2,2021,17281,335,2023-03-17,,4,81428
1717,3,12,5,4,7,1,4,3,2001,50264,285,2023-02-14,,1,119168
1718,5,19,2,4,8,1,2,1,2010,124123,255,2023-04-09,,1,110780
1719,1,2,4,2,7,1,3,3,2005,64789,335,2023-07-03,,5,94963
1720,2,8,4,4,5,1,1,1,2017,37519,456,2023-08-14,,4,85956
1721,6,23,2,3,5,1,1,1,2014,139463,121,2023-07-12,,4,53291
1722,5,19,5,4,6,1,1,4,2005,183157,362,2023-02-09,,3,111831
1723,3,12,5,4,5,2,1,3,2007,56760,355,2023-06-09,,2,34471
1724,2,5,3,6,8,1,4,2,2022,128144,382,2023-07-16,,4,39336
1725,2,6,2,4,1,1,2,3,2021,39312,335,2023-10-04,,3,47840
1726,1,4,4,1,3,1,4,3,2004,72786,335,2022-11-19,,4,33713
1727,2,7,1,4,2,1,2,4,2018,31746,248,2023-05-10,,4,35444
1728,5,18,1,2,7,1,3,2,2013,87547,255,2023-03-06,,4,83513
1729,1,1,1,4,3,1,1,1,2008,143829,261,2022-12-02,,3,39442
1730,3,11,5,4,2,1,4,2,2023,79190,250,2023-11-10,,2,15929
1731,4,15,5,5,2,1,4,1,2021,108447,188,2023-05-01,,5,109541
1732,4,14,5,5,6,1,2,2,2012,137156,400,2023-10-18,,4,72761
1733,4,16,2,6,1,1,4,3,2001,196187,450,2022-12-26,,5,119144
1734,6,21,1,6,8,1,4,3,2019,154029,208,2023-06-01,,3,41746
1735,1,3,2,2,1,1,2,4,2013,33789,349,2023-11-01,,1,46829
1736,5,20,1,3,8,1,2,3,2019,117567,362,2023-04-08,,2,90047
1737,6,23,3,5,2,1,3,4,2003,16398,121,2022-12-21,,4,77040
1738,3,9,5,4,8,1,1,3,2021,199497,252,2023-10-27,,2,119170
1739,3,9,4,5,2,1,1,3,2019,169082,252,2023-02-22,,3,27828
1740,3,9,4,6,1,1,4,2,2020,133187,252,2023-01-02,,4,45536
1741,3,11,1,5,5,1,4,2,2010,22382,182,2023-09-06,,1,25269
1742,5,19,4,5,8,1,2,4,2022,70948,255,2023-10-21,,1,113216
1743,6,21,4,1,8,1,2,1,2003,114032,301,2023-01-13,,4,108313
1744,2,5,1,5,3,1,2,4,2023,159157,255,2023-10-13,,5,75951
1745,6,24,5,4,2,1,2,2,2017,53284,203,2023-01-10,,1,85026
1746,1,1,3,2,4,1,2,4,2000,199113,261,2023-08-03,,5,13463
1747,1,1,5,1,2,1,4,1,2020,80072,261,2023-05-10,,4,63697
1748,2,7,5,5,6,1,2,2,2004,105148,248,2023-08-21,,5,87988
1749,3,9,4,3,4,1,1,4,2006,152660,252,2023-04-10,,1,66115
1750,1,4,4,3,1,1,1,3,2000,88707,335,2023-10-23,,3,16772
1751,2,6,2,4,8,1,2,1,2022,134105,335,2023-09-06,,5,11002
1752,3,11,4,2,8,1,3,1,2009,65488,182,2023-06-12,,1,23429
1753,4,15,5,2,1,1,2,4,2011,86271,325,2023-07-28,,2,10021
1754,5,18,5,2,3,1,1,4,2009,130597,255,2023-01-22,,2,93687
1755,3,10,2,2,8,1,4,1,2023,93954,305,2023-10-07,,2,18693
1756,3,11,4,2,3,1,3,4,2002,184918,182,2023-10-04,,2,50219
1757,4,16,5,4,2,2,2,1,2009,159489,450,2023-01-19,,2,104895
1758,4,16,4,3,4,2,3,1,2010,66723,300,2023-09-21,,2,32595
1759,1,2,3,4,3,1,1,3,2018,97527,335,2023-04-12,,5,9220
1760,2,8,3,2,7,1,2,4,2014,99971,335,2023-04-13,,4,25221
1761,5,20,5,5,2,1,2,4,2003,129193,362,2023-01-03,,1,43464
1762,4,16,1,6,4,1,1,1,2016,12102,450,2023-06-07,,4,60265
1763,3,9,5,2,3,1,1,1,2009,182663,252,2023-08-08,,4,64161
1764,6,23,5,4,3,1,4,1,2011,151435,121,2023-03-31,,2,93260
1765,4,16,4,5,5,1,3,3,2019,35635,300,2023-04-05,,5,94537
1766,2,8,2,5,2,1,1,3,2006,54743,335,2023-10-23,,2,89045
1767,4,16,3,3,4,1,1,4,2018,133423,300,2022-12-09,,5,22917
1768,5,17,2,5,5,1,2,4,2012,97128,362,2023-01-09,,5,110549
1769,2,6,2,3,5,1,4,4,2018,75385,335,2023-08-19,,3,34058
1770,5,17,4,6,5,1,4,4,2006,30918,362,2023-09-07,,3,77133
1771,3,9,4,6,6,1,3,3,2019,81207,252,2023-09-03,,1,16682
1772,4,15,3,2,7,1,1,2,2010,190230,188,2023-11-06,,1,87187
1773,1,3,2,4,2,1,1,3,2008,154557,261,2023-05-05,,3,8702
1774,3,9,2,6,5,1,2,4,2003,178770,252,2022-11-29,,5,114827
1775,2,7,1,1,6,1,3,3,2020,163609,382,2023-01-19,,1,17069
1776,2,7,4,5,1,1,2,1,2019,145105,248,2023-08-13,,4,68557
1777,6,21,1,2,3,1,4,4,2014,171192,208,2023-06-16,,4,96354
1778,2,6,2,3,1,1,1,3,2004,174297,335,2023-07-04,,4,71252
1779,4,15,4,5,5,1,2,3,2008,61814,188,2023-03-12,,3,7256
1780,5,19,4,6,8,1,1,4,2023,102524,362,2023-10-27,,2,101713
1781,2,8,4,1,5,1,4,3,2018,60437,456,2023-04-02,,3,27393
1782,3,10,2,6,4,1,3,1,2003,14204,305,2023-01-12,,2,70058
1783,2,5,3,2,6,1,4,1,2015,20252,382,2023-10-23,,5,27886
1784,4,14,1,4,8,1,1,4,2009,41358,400,2023-03-29,,1,75208
1785,5,17,4,2,3,1,2,2,2005,25608,255,2023-07-20,,1,102289
1786,1,1,5,4,3,1,1,1,2016,34771,261,2023-03-13,,4,68988
1787,2,6,4,6,2,1,4,3,2005,41705,248,2022-12-20,,3,104129
1788,3,12,5,2,5,2,1,4,2009,155908,285,2023-06-27,,5,117875
1789,5,17,2,3,3,1,2,1,2011,30383,362,2023-01-24,,1,93042
1790,4,14,3,4,2,1,4,2,2013,121899,400,2023-03-16,,2,29749
1791,6,21,4,4,4,1,4,3,2001,159052,203,2023-04-03,,2,17774
1792,1,4,2,6,6,1,2,4,2021,38550,335,2023-01-10,,1,21613
1793,3,10,1,3,6,1,4,4,2010,33338,305,2023-04-14,,2,92505
1794,4,14,5,4,6,1,3,4,2014,169754,400,2023-07-18,,5,115704
1795,4,15,3,2,8,1,1,4,2018,44108,188,2022-12-22,,3,37628
1796,4,16,5,5,7,1,1,1,2020,179669,300,2023-05-09,,2,58370
1797,4,13,1,3,2,1,2,1,2001,107471,300,2022-12-29,,4,4470
1798,4,13,1,5,5,1,3,2,2016,87271,300,2023-10-26,,5,86357
1799,1,1,2,4,5,1,2,4,2012,127935,261,2023-01-11,,3,73337
1800,4,14,2,1,4,1,4,1,2021,71931,400,2022-12-03,,2,72804
1801,6,23,2,2,1,1,3,1,2013,132651,121,2023-02-10,,1,90989
1802,2,5,1,1,4,1,3,1,2019,182046,382,2023-01-03,,5,71603
1803,5,17,5,4,1,1,1,2,2017,27987,255,2023-03-28,,5,91478
1804,5,17,2,4,4,1,4,2,2020,61640,255,2023-06-10,,2,80729
1805,4,15,4,3,4,1,1,4,2013,191407,188,2022-12-30,,1,63102
1806,6,21,2,4,1,1,3,3,2012,160830,203,2022-12-05,,3,19128
1807,6,24,3,5,2,1,2,1,2011,115086,203,2023-08-08,,2,38091
1808,2,5,3,2,3,1,3,4,2014,96985,255,2022-12-08,,5,33873
1809,3,10,1,5,6,1,1,4,2004,70626,305,2022-12-15,,3,78053
1810,3,10,2,5,7,1,4,1,2008,58360,305,2023-01-23,,5,40148
1811,4,13,1,2,7,1,1,2,2022,52036,290,2023-05-17,,1,65781
1812,6,24,3,3,6,1,2,2,2007,132643,219,2022-12-04,,3,23821
1813,3,10,5,6,6,1,1,1,2000,96302,305,2023-06-05,,3,8456
1814,3,10,1,6,6,1,3,4,2010,131490,305,2023-02-18,,1,82979
1815,3,10,4,4,4,1,3,4,2014,99323,305,2023-09-26,,5,87781
1816,1,3,4,5,2,1,3,1,2012,180141,349,2023-02-12,,4,5299
1817,6,23,1,3,6,1,4,3,2004,164906,121,2023-05-13,,4,13043
1818,5,19,3,2,1,1,3,3,2017,44843,255,2023-09-22,,2,106455
1819,6,22,2,4,4,1,2,1,2005,60419,169,2023-06-20,,3,27673
1820,1,4,4,1,8,1,1,4,2021,37210,335,2023-03-22,,3,117468
1821,6,21,5,2,6,1,1,1,2009,50368,301,2023-08-10,,5,96823
1822,2,5,3,3,1,1,3,4,2002,89269,255,2022-12-14,,1,33143
1823,4,14,4,3,2,1,4,1,2006,112037,400,2023-09-04,,1,118637
1824,1,1,3,4,4,1,2,4,2004,131747,261,2023-02-27,,1,23302
1825,5,19,2,6,3,1,3,4,2000,65754,362,2023-07-11,,1,10347
1826,1,4,2,2,3,1,2,3,2007,154615,335,2023-10-19,,5,92377
1827,4,16,4,6,8,1,3,1,2010,148440,300,2023-10-04,,5,107238
1828,1,4,5,2,2,1,3,1,2002,136013,335,2023-10-09,,3,72133
1829,2,6,2,5,4,1,2,3,2014,110555,335,2023-10-13,,3,108876
1830,4,15,4,6,2,1,2,2,2016,81125,188,2023-03-18,,2,88086
1831,1,1,5,5,2,1,2,4,2022,192386,261,2023-02-16,,4,54624
1832,4,16,5,2,2,1,3,1,2011,157140,450,2023-04-16,,2,107852
1833,5,19,5,6,4,1,3,1,2020,57238,255,2023-04-20,,4,92005
1834,2,5,5,2,6,1,1,2,2023,52881,255,2023-09-28,,2,48718
1835,5,19,1,5,8,2,3,1,2016,160627,255,2023-05-17,,4,98868
1836,5,17,2,6,8,1,2,1,2002,148130,362,2023-05-06,,3,5092
1837,4,16,2,6,8,1,3,1,2002,121414,450,2022-11-27,,2,67449
1838,1,4,1,4,1,1,2,2,2006,17949,335,2023-01-18,,5,44939
1839,1,4,5,3,2,1,4,4,2001,94784,335,2023-09-17,,4,27042
1840,6,23,4,4,6,1,2,1,2003,185241,121,2023-03-31,,2,37412
1841,6,24,2,3,8,1,4,4,2004,149231,219,2023-10-17,,1,29793
1842,3,10,3,6,7,1,4,4,2012,108780,305,2023-09-09,,3,101928
1843,4,16,4,6,5,1,4,3,2009,136864,450,2023-01-07,,5,46203
1844,1,2,1,2,7,1,3,1,2012,62892,335,2023-06-30,,5,90555
1845,2,6,4,3,5,1,1,2,2008,101702,248,2023-07-03,,3,48475
1846,3,12,1,5,1,1,3,2,2010,188952,285,2023-08-20,,4,35610
1847,5,18,5,4,7,2,1,1,2018,26812,385,2023-08-11,,4,21514
1848,1,1,5,2,2,1,1,4,2020,58380,261,2023-05-24,,3,95869
1849,3,9,5,1,4,1,2,2,2005,94819,170,2023-01-17,,4,34094
1850,4,14,2,6,4,1,3,3,2003,39000,400,2023-11-13,,2,19141
1851,3,11,5,1,6,1,4,2,2022,122935,182,2023-05-05,,2,102303
1852,4,15,4,6,8,1,3,2,2021,182837,188,2023-07-02,,2,76203
1853,6,21,4,6,4,1,1,4,2015,61637,203,2023-02-08,,4,118407
1854,6,24,1,1,4,1,3,4,2007,135570,219,2023-10-18,,4,19025
1855,6,23,4,2,7,1,4,4,2007,28765,121,2023-03-07,,3,86455
1856,3,11,5,6,8,1,4,2,2013,148482,182,2023-04-19,,3,40734
1857,3,10,1,5,3,1,2,4,2016,86655,305,2023-04-21,,2,7087
1858,6,24,2,6,7,1,3,2,2007,140230,203,2023-05-03,,3,54090
1859,1,4,3,2,6,1,2,1,2013,166407,335,2023-06-16,,4,118866
1860,2,6,3,2,4,1,3,2,2012,173362,248,2023-07-31,,3,41592
1861,3,10,3,3,1,1,4,1,2006,185356,305,2022-12-27,,2,86594
1862,2,5,4,3,5,1,3,2,2014,55307,255,2023-04-08,,4,68617
1863,6,23,3,6,3,1,3,1,2022,79751,121,2022-12-08,,4,64931
1864,3,9,3,2,3,2,1,4,2006,162091,170,2023-11-01,,5,44351
1865,6,22,1,4,6,1,1,1,2019,42812,169,2023-10-21,,1,29526
1866,2,6,1,6,2,1,1,1,2005,91588,335,2023-04-08,,4,72139
1867,3,10,2,1,8,2,3,2,2002,184239,305,2023-07-05,,1,88291
1868,6,23,2,5,7,1,3,2,2000,60261,121,2023-03-17,,3,54495
1869,2,8,3,1,6,1,2,1,2010,78551,456,2023-03-04,,2,73146
1870,2,8,2,2,8,1,3,2,2016,77489,335,2023-08-21,,1,115610
1871,2,6,4,3,8,1,1,3,2010,77790,248,2023-10-30,,2,31826
1872,1,1,5,2,4,1,4,4,2022,164326,261,2023-06-30,,2,62030
1873,5,19,4,5,4,1,1,3,2011,109777,362,2023-10-07,,5,114368
1874,6,22,4,1,2,1,3,4,2020,93069,169,2023-08-21,,1,12998
1875,6,24,2,2,2,1,4,3,2018,54166,219,2022-11-22,,2,62820
1876,5,19,3,2,4,1,4,3,2016,38708,255,2023-05-08,,5,108995
1877,4,15,5,3,7,1,2,1,2013,192599,325,2023-02-11,,3,115444
1878,6,22,3,6,3,1,1,2,2007,98622,169,2023-06-29,,1,92812
1879,3,9,3,4,2,1,2,4,2006,179260,252,2023-06-14,,2,66528
1880,2,8,5,5,5,1,2,2,2014,96765,456,2023-03-29,,4,45516
1881,5,19,3,6,3,1,4,1,2015,113608,362,2023-09-02,,1,94926
1882,5,18,5,2,4,1,3,4,2019,189510,385,2023-01-28,,2,24184
1883,3,12,3,5,5,1,1,2,2000,99821,285,2023-11-04,,4,26151
1884,2,7,2,3,2,1,1,2,2001,133998,248,2023-06-26,,1,119530
1885,4,15,2,5,3,1,1,4,2022,22484,325,2022-12-06,,2,118650
1886,4,15,1,4,7,1,4,4,2011,146947,188,2023-08-07,,2,33940
1887,4,14,4,6,3,2,2,3,2022,73615,400,2023-05-25,,4,70261
1888,2,8,4,6,7,1,1,2,2021,48405,456,2023-08-22,,5,59115
1889,5,20,3,1,5,1,4,1,2015,121503,362,2023-05-23,,3,39874
1890,1,1,4,3,2,1,4,4,2003,192997,261,2022-12-20,,1,34640
1891,3,10,4,4,1,1,4,3,2002,158195,305,2022-12-24,,4,52178
1892,5,17,5,4,3,1,4,1,2004,145884,255,2023-07-31,,3,75766
1893,5,17,1,5,2,1,3,3,2002,143309,255,2022-12-17,,4,32594
1894,5,18,2,4,3,1,3,2,2004,144504,255,2022-12-02,,3,65968
1895,1,4,5,1,8,1,2,2,2022,49884,335,2023-11-09,,1,8439
1896,5,18,2,4,6,1,4,1,2023,185896,385,2023-03-21,,1,66758
1897,4,16,2,5,1,1,1,4,2001,125484,450,2023-05-11,,2,22713
1898,3,11,4,5,1,1,3,3,2019,10346,250,2023-10-04,,5,90965
1899,2,7,2,2,2,1,1,3,2002,128391,382,2022-12-31,,5,37676
1900,1,4,5,6,1,1,3,3,2020,34960,335,2023-09-10,,2,65657
1901,6,22,2,3,6,1,3,3,2007,54605,139,2022-12-13,,5,85570
1902,2,6,2,2,5,1,4,3,2023,92739,248,2023-09-14,,5,66175
1903,4,14,3,1,6,1,3,3,2007,97917,400,2023-04-18,,4,6894
1904,3,12,2,3,3,1,3,3,2017,137898,355,2023-06-28,,4,118361
1905,2,7,2,1,1,2,1,2,2015,40683,248,2023-03-07,,3,28517
1906,2,8,3,6,7,1,3,2,2000,199340,335,2023-08-27,,1,66860
1907,4,14,3,2,1,1,1,2,2013,148236,400,2023-09-07,,1,9571
1908,4,13,5,1,1,2,3,1,2009,89422,300,2023-03-26,,5,103320
1909,6,23,1,4,3,1,4,4,2003,161773,121,2023-01-03,,3,95714
1910,6,23,2,5,1,1,2,2,2006,150408,121,2023-01-25,,4,39672
1911,4,14,4,4,3,1,2,4,2004,189960,400,2023-06-17,,3,91038
1912,1,1,5,3,3,1,1,1,2002,141810,261,2023-04-24,,4,72818
1913,1,1,5,5,1,1,4,1,2014,50755,261,2023-11-07,,4,117046
1914,6,24,3,6,3,1,2,2,2011,84210,203,2023-04-25,,5,50429
1915,5,17,1,3,6,1,4,2,2017,22449,255,2023-05-31,,5,91469
1916,2,7,3,5,5,2,4,3,2011,167344,248,2023-06-30,,1,65262
1917,3,11,5,6,2,1,2,3,2005,100791,182,2023-02-06,,5,11146
1918,4,15,5,5,1,1,2,4,2013,71546,325,2023-03-09,,2,67999
1919,1,3,1,5,4,1,4,4,2009,29229,349,2023-10-09,,4,53880
1920,3,10,1,4,1,1,3,3,2007,55932,305,2023-09-05,,5,10020
1921,1,4,5,2,6,1,4,4,2000,136643,335,2023-10-29,,2,47142
1922,1,3,2,1,2,1,3,4,2015,131503,349,2023-05-11,,2,70118
1923,2,5,1,3,7,1,1,4,2023,177135,255,2023-02-11,,2,74551
1924,4,16,3,6,2,1,4,3,2012,27281,300,2023-06-06,,2,115899
1925,4,13,4,3,6,1,4,1,2019,31228,290,2023-04-12,,1,98149
1926,2,7,1,3,3,1,3,4,2007,87956,382,2023-04-13,,4,17721
1927,2,5,2,4,5,1,4,1,2011,13628,382,2023-06-09,,2,78798
1928,2,7,5,5,8,1,2,3,2004,119272,248,2023-01-17,,5,5926
1929,4,14,3,3,2,2,2,3,2005,138285,400,2023-04-27,,2,50020
1930,6,22,2,1,1,1,1,4,2010,96342,139,2023-06-21,,4,85148
1931,1,1,5,5,2,1,3,4,2012,104578,261,2023-11-02,,3,93901
1932,2,6,4,2,4,1,4,3,2010,104538,335,2023-06-10,,5,69971
1933,2,6,3,5,4,1,4,2,2008,22706,248,2023-05-24,,5,119936
1934,1,4,1,2,2,1,3,3,2016,131274,335,2022-12-24,,2,83144
1935,2,7,1,2,4,1,2,2,2013,185975,248,2023-01-09,,1,17671
1936,3,10,5,3,8,1,3,4,2023,42442,305,2023-07-10,,1,45067
1937,4,15,4,2,1,1,4,3,2020,170265,188,2023-01-10,,5,52332
1938,5,18,5,4,8,1,3,2,2018,117180,255,2022-12-05,,3,80549
1939,3,11,5,5,4,1,2,3,2008,153010,182,2023-07-24,,4,119354
1940,5,17,1,2,3,1,2,1,2014,48347,362,2023-03-13,,2,77320
1941,4,13,2,4,2,1,1,4,2000,171724,300,2023-04-28,,1,73344
1942,3,10,3,2,3,1,4,2,2000,13609,305,2023-03-30,,5,84749
1943,2,7,3,4,7,1,3,4,2003,104675,248,2023-04-12,,4,116889
1944,2,6,1,1,2,1,4,4,2001,80775,248,2023-02-25,,1,113782
1945,6,22,5,4,3,2,4,2,2023,156330,139,2022-12-29,,5,119479
1946,5,17,3,5,4,1,4,1,2007,147285,255,2023-07-04,,5,15473
1947,3,9,5,3,3,2,3,1,2018,59826,170,2023-06-13,,2,15962
1948,6,21,4,3,2,1,1,2,2006,71411,208,2023-03-01,,4,82109
1949,6,22,1,1,1,1,3,1,2007,127426,169,2023-05-15,,3,21011
1950,3,10,5,3,1,1,1,2,2006,125508,305,2023-07-10,,1,90145
1951,1,3,2,1,5,1,3,1,2010,189767,349,2023-11-05,,4,57366
1952,2,7,4,3,5,1,2,2,2018,119327,382,2023-01-23,,1,34101
1953,4,15,4,6,7,1,2,2,2002,198827,325,2023-06-02,,4,85429
1954,5,19,1,3,5,1,4,1,2002,55980,255,2023-07-05,,5,80500
1955,5,18,2,4,5,1,2,1,2012,135935,385,2023-07-14,,3,45549
1956,3,12,1,1,5,1,2,1,2001,96969,355,2023-03-08,,3,53878
1957,5,20,3,5,1,1,1,3,2009,99501,463,2023-04-27,,1,101648
1958,6,24,5,5,2,1,2,1,2001,190921,219,2023-07-23,,2,105699
1959,6,24,5,6,1,1,3,4,2015,88642,219,2023-09-10,,5,42974
1960,3,10,2,1,2,1,1,3,2008,159591,305,2023-06-19,,4,100228
1961,5,19,2,4,5,1,3,3,2004,27933,255,2023-09-26,,5,28472
1962,3,12,5,4,1,1,2,2,2021,70484,355,2023-11-04,,1,8884
1963,1,2,5,3,4,1,2,1,2017,34975,248,2023-01-31,,3,23555
1964,1,2,5,4,6,1,3,1,2003,25003,248,2022-11-21,,1,7986
1965,4,16,1,6,8,1,2,3,2022,188295,300,2023-07-29,,3,59049
1966,2,6,4,2,5,1,2,2,2001,58846,248,2023-05-13,,1,75322
1967,3,9,4,4,6,1,2,4,2003,141706,170,2023-02-23,,1,27249
1968,6,22,1,4,3,1,1,2,2000,50895,139,2023-08-29,,2,112986
1969,3,12,5,4,4,1,1,2,2006,177060,355,2023-06-11,,5,76080
