Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower
BMW,5 Series,58828,Automatic,2019,2023-05-02,,Full,335
Audi,A4,37858,Automatic,2011,2023-07-02,,Advanced,261
Ford,Mustang,119376,Automatic,2015,2023-08-13,,Full,450
Toyota,Prius,16557,Automatic,2007,2023-07-17,,Luxe,121
Audi,Q5,143397,Automatic,2009,2023-07-21,,Base,349
Audi,A4,166328,Automatic,2002,2023-06-17,,Full,261
Toyota,Prius,199067,Automatic,2004,2023-09-09,,Advanced,121
Chevrolet,Silverado,110758,Automatic,2007,2023-09-17,,Advanced,285
Toyota,Prius,132266,Automatic,2007,2023-07-25,,Base,121
Chevrolet,Silverado,70751,Automatic,2019,2023-06-21,,Full,285
BMW,X5,65534,Automatic,2001,2023-03-20,,Luxe,456
Chevrolet,Silverado,153508,Manual,2023,2023-07-31,,Luxe,355
BMW,X3,117040,Automatic,2022,2023-10-08,,Full,382
Ford,Mustang,39111,Automatic,2005,2022-12-30,,Base,300
Mercedes-Benz,C-Class,91467,Automatic,2012,2023-09-13,,Advanced,255
BMW,5 Series,131496,Automatic,2014,2023-07-25,,Base,335
Audi,Q5,187388,Automatic,2016,2023-06-20,,Luxe,349
Mercedes-Benz,E-Class,174249,Automatic,2018,2023-01-06,,Luxe,362
Audi,Q5,182444,Automatic,2001,2023-04-20,,Full,261
Ford,Explorer,16752,Automatic,2002,2023-04-11,,Full,300
BMW,3 Series,147848,Automatic,2013,2023-03-10,,Advanced,255
Chevrolet,Malibu,54735,Automatic,2005,2023-03-29,,Base,250
Toyota,Camry,34045,Automatic,2017,2023-09-15,,Full,301
Ford,Explorer,88411,Automatic,2022,2023-06-23,,Base,300
Toyota,Corolla,188442,Automatic,2015,2022-12-05,,Base,139
Ford,F-150,129539,Automatic,2015,2023-07-30,,Advanced,400
Toyota,Prius,144737,Automatic,2019,2023-10-06,,Advanced,121
Ford,F-150,58558,Automatic,2000,2023-11-11,,Advanced,400
Mercedes-Benz,GLC,172253,Automatic,2011,2023-04-09,,Base,255
Toyota,Camry,10036,Automatic,2013,2023-04-02,,Full,208
BMW,5 Series,173698,Automatic,2003,2023-02-01,,Advanced,335
Mercedes-Benz,E-Class,14416,Automatic,2012,2023-08-28,,Full,255
Audi,A4,152030,Automatic,2008,2023-09-26,,Advanced,261
Audi,Q5,49718,Automatic,2000,2023-06-18,,Luxe,261
Ford,Explorer,86540,Automatic,2020,2023-08-03,,Advanced,290
Audi,Q7,76926,Automatic,2021,2022-12-07,,Base,335
BMW,X3,54271,Automatic,2017,2023-07-23,,Full,382
Ford,F-150,81039,Automatic,2000,2022-12-04,,Full,400
Toyota,Camry,40474,Automatic,2017,2023-06-23,,Base,203
Mercedes-Benz,C-Class,21794,Automatic,2023,2023-04-12,,Base,385
Ford,Mustang,100698,Automatic,2011,2023-08-31,,Luxe,300
Chevrolet,Silverado,112725,Automatic,2014,2022-11-20,,Full,285
Audi,A4,167080,Manual,2008,2023-01-04,,Full,261
BMW,X3,164902,Automatic,2013,2023-08-08,,Advanced,248
BMW,X3,86615,Automatic,2023,2023-09-09,,Advanced,248
Toyota,Camry,67430,Automatic,2019,2023-05-30,,Advanced,203
Ford,Explorer,30122,Automatic,2004,2023-10-21,,Luxe,300
Ford,Mustang,119317,Automatic,2021,2023-03-20,,Luxe,300
Chevrolet,Impala,95642,Automatic,2019,2023-01-03,,Luxe,305
Mercedes-Benz,GLC,86460,Automatic,2009,2023-03-10,,Luxe,362
BMW,X3,96013,Automatic,2019,2023-07-20,,Advanced,248
Mercedes-Benz,GLC,15522,Manual,2006,2023-08-14,,Full,255
BMW,3 Series,16166,Automatic,2011,2023-07-07,,Full,382
Ford,F-150,144624,Automatic,2010,2023-04-12,,Base,400
Chevrolet,Equinox,73923,Automatic,2023,2023-04-13,,Full,252
Audi,A4,114095,Automatic,2019,2023-08-26,,Full,261
BMW,3 Series,72060,Automatic,2016,2023-09-26,,Full,255
Chevrolet,Malibu,123591,Automatic,2011,2023-01-23,,Base,250
Audi,A6,40658,Automatic,2011,2023-07-14,,Advanced,335
Chevrolet,Malibu,192924,Automatic,2005,2023-06-07,,Luxe,250
Mercedes-Benz,C-Class,55761,Manual,2020,2023-03-17,,Luxe,385
BMW,3 Series,118132,Automatic,2011,2023-08-07,,Advanced,255
Ford,Mustang,12990,Automatic,2021,2023-10-07,,Base,300
Mercedes-Benz,C-Class,157399,Automatic,2002,2023-03-15,,Luxe,385
Toyota,Prius,14137,Automatic,2019,2023-03-15,,Full,121
Chevrolet,Malibu,114317,Automatic,2007,2022-11-19,,Full,182
Audi,A6,192903,Automatic,2001,2023-01-17,,Full,248
Chevrolet,Malibu,57391,Automatic,2001,2022-12-04,,Advanced,250
BMW,5 Series,84143,Automatic,2002,2022-12-01,,Advanced,335
Audi,Q5,169777,Automatic,2011,2023-10-17,,Luxe,261
Audi,A6,160294,Automatic,2020,2023-05-31,,Advanced,335
BMW,X3,118524,Manual,2012,2023-04-15,,Luxe,248
Audi,A6,40081,Automatic,2005,2023-08-15,,Base,335
Audi,A6,163664,Automatic,2008,2022-11-25,,Advanced,248
BMW,3 Series,124496,Automatic,2007,2023-03-19,,Advanced,382
Audi,Q7,87288,Automatic,2020,2022-11-24,,Full,335
Toyota,Corolla,180175,Automatic,2001,2023-04-02,,Advanced,169
BMW,X5,193350,Automatic,2007,2023-05-05,,Full,335
Mercedes-Benz,S-Class,35033,Automatic,2002,2023-10-02,,Full,463
Chevrolet,Malibu,18205,Automatic,2015,2023-04-01,,Advanced,182
Mercedes-Benz,E-Class,15778,Automatic,2005,2023-07-07,,Full,362
Chevrolet,Malibu,15369,Automatic,2016,2023-08-28,,Advanced,250
Audi,Q5,127766,Automatic,2001,2023-01-06,,Base,261
BMW,3 Series,64454,Automatic,2016,2023-08-03,,Advanced,255
Chevrolet,Equinox,184307,Automatic,2012,2023-05-15,,Advanced,170
BMW,5 Series,100974,Automatic,2005,2023-09-27,,Full,335
Mercedes-Benz,GLC,159712,Automatic,2017,2023-07-20,,Advanced,362
Chevrolet,Impala,36362,Automatic,2018,2023-07-08,,Full,305
BMW,3 Series,119298,Automatic,2018,2023-05-29,,Advanced,255
Mercedes-Benz,GLC,89883,Automatic,2007,2023-02-28,,Base,255
Mercedes-Benz,S-Class,157617,Automatic,2010,2023-07-19,,Full,362
Chevrolet,Equinox,31646,Automatic,2001,2023-03-06,,Full,252
Mercedes-Benz,E-Class,30131,Automatic,2002,2023-07-25,,Base,255
Ford,Mustang,74548,Automatic,2008,2023-10-30,,Advanced,300
BMW,X3,100248,Automatic,2020,2023-02-28,,Full,382
Chevrolet,Malibu,138671,Automatic,2021,2023-08-15,,Advanced,250
Ford,Explorer,70172,Automatic,2017,2023-10-30,,Luxe,300
Chevrolet,Equinox,18732,Automatic,2001,2022-11-16,,Full,170
Ford,Fusion,154917,Automatic,2004,2023-08-03,,Base,188
Audi,Q5,138121,Automatic,2012,2022-11-27,,Advanced,349
BMW,3 Series,124795,Automatic,2023,2023-08-26,,Luxe,382
Mercedes-Benz,S-Class,39380,Automatic,2006,2023-01-07,,Base,463
Chevrolet,Equinox,145881,Automatic,2020,2023-04-24,,Base,252
Mercedes-Benz,C-Class,174239,Automatic,2020,2023-05-22,,Advanced,385
Toyota,Camry,93443,Automatic,2000,2023-07-16,,Full,208
Toyota,Camry,59187,Automatic,2013,2023-01-01,,Full,301
Ford,F-150,190165,Automatic,2021,2023-03-02,,Luxe,400
Mercedes-Benz,C-Class,135603,Automatic,2005,2023-02-03,,Base,385
BMW,X5,147962,Automatic,2018,2023-11-09,,Full,335
Chevrolet,Equinox,115147,Automatic,2020,2023-04-07,,Advanced,170
Chevrolet,Impala,173273,Automatic,2015,2022-12-29,,Full,305
Audi,A4,180306,Automatic,2012,2023-04-30,,Full,261
Audi,A4,154377,Automatic,2007,2023-04-20,,Luxe,261
BMW,X5,183670,Automatic,2022,2023-04-03,,Luxe,456
Chevrolet,Malibu,175590,Automatic,2007,2023-04-23,,Base,182
Audi,A6,59009,Automatic,2006,2023-01-08,,Luxe,335
Ford,F-150,17078,Manual,2009,2022-12-22,,Luxe,400
Audi,Q7,123887,Automatic,2007,2023-01-17,,Full,335
BMW,X3,153984,Automatic,2022,2023-03-05,,Base,382
Toyota,Corolla,192894,Automatic,2010,2023-11-05,,Full,139
Chevrolet,Malibu,36809,Automatic,2005,2023-04-07,,Full,250
Toyota,RAV4,124872,Manual,2016,2023-01-30,,Base,203
Audi,A6,49279,Automatic,2012,2023-09-15,,Base,335
Audi,Q7,97044,Automatic,2007,2023-02-07,,Luxe,335
BMW,X5,89563,Automatic,2008,2023-09-21,,Base,335
Mercedes-Benz,S-Class,20912,Automatic,2009,2023-05-13,,Base,362
Ford,Fusion,198518,Automatic,2013,2023-05-07,,Luxe,325
Audi,A6,29459,Automatic,2018,2023-10-26,,Luxe,248
Mercedes-Benz,S-Class,78628,Automatic,2012,2023-05-16,,Full,362
Ford,Mustang,105309,Automatic,2015,2023-04-20,,Base,300
Toyota,Prius,42609,Automatic,2007,2023-11-11,,Advanced,121
Mercedes-Benz,GLC,98886,Automatic,2006,2023-09-21,,Luxe,255
Toyota,Prius,178618,Automatic,2006,2023-09-21,,Luxe,121
Ford,Explorer,65203,Automatic,2007,2023-01-30,,Luxe,300
BMW,3 Series,145211,Automatic,2023,2023-05-17,,Advanced,255
BMW,X3,174379,Automatic,2002,2023-03-24,,Advanced,382
Audi,Q7,109753,Automatic,2022,2023-01-17,,Advanced,335
Chevrolet,Equinox,145600,Automatic,2007,2023-04-28,,Full,252
Ford,Fusion,88802,Automatic,2017,2023-01-28,,Base,325
Ford,Explorer,60924,Manual,2009,2023-05-11,,Base,300
Toyota,Corolla,113756,Automatic,2003,2023-07-05,,Advanced,139
BMW,5 Series,70476,Automatic,2002,2023-07-03,,Full,335
Audi,Q5,96242,Automatic,2010,2023-05-04,,Full,261
Ford,F-150,147145,Automatic,2007,2023-10-08,,Luxe,400
Mercedes-Benz,GLC,69760,Automatic,2014,2023-04-14,,Luxe,362
Ford,Fusion,56098,Automatic,2000,2023-02-08,,Advanced,325
BMW,3 Series,31240,Manual,2013,2023-10-17,,Advanced,255
Ford,F-150,81342,Automatic,2017,2023-01-29,,Base,400
Toyota,Corolla,164852,Automatic,2004,2023-01-09,,Full,139
Toyota,RAV4,153958,Automatic,2006,2023-09-24,,Full,203
Chevrolet,Silverado,78087,Automatic,2016,2023-11-14,,Advanced,285
BMW,X5,179176,Automatic,2007,2023-04-16,,Base,335
Chevrolet,Impala,135621,Automatic,2006,2023-06-12,,Luxe,305
Chevrolet,Malibu,131673,Automatic,2003,2023-03-31,,Advanced,250
Chevrolet,Impala,63501,Automatic,2012,2022-12-08,,Luxe,305
Chevrolet,Silverado,96341,Automatic,2004,2023-03-20,,Luxe,355
Toyota,Camry,172439,Automatic,2013,2023-06-15,,Advanced,203
Mercedes-Benz,GLC,97206,Automatic,2009,2023-01-24,,Full,362
Mercedes-Benz,E-Class,13499,Automatic,2020,2023-05-28,,Full,362
Mercedes-Benz,C-Class,175258,Automatic,2005,2023-03-31,,Advanced,385
Ford,Explorer,177776,Automatic,2015,2023-08-25,,Luxe,300
Toyota,Camry,70759,Manual,2021,2023-08-29,,Luxe,208
Mercedes-Benz,C-Class,24377,Automatic,2021,2023-11-07,,Full,385
Mercedes-Benz,S-Class,107637,Automatic,2017,2023-08-31,,Luxe,463
Audi,Q7,161873,Automatic,2002,2023-04-18,,Full,335
Mercedes-Benz,GLC,97577,Automatic,2001,2023-08-05,,Base,362
Mercedes-Benz,GLC,12736,Automatic,2013,2023-05-11,,Full,362
Audi,Q5,12998,Automatic,2014,2023-02-27,,Advanced,349
Ford,Mustang,99191,Automatic,2007,2023-01-18,,Full,450
Audi,A4,34978,Automatic,2022,2023-04-06,,Full,261
Audi,A6,100426,Automatic,2017,2023-05-31,,Full,248
Toyota,Corolla,106664,Automatic,2011,2023-03-20,,Luxe,169
Toyota,Corolla,92722,Automatic,2005,2023-07-01,,Base,139
Audi,A4,165778,Automatic,2003,2023-09-30,,Base,261
Ford,F-150,172017,Automatic,2005,2023-09-19,,Advanced,400
Ford,Fusion,128600,Automatic,2019,2023-03-05,,Advanced,325
Ford,Mustang,102388,Automatic,2022,2023-10-07,,Luxe,450
BMW,X5,19424,Automatic,2022,2023-07-19,,Full,456
Toyota,RAV4,177262,Automatic,2005,2023-03-07,,Full,219
BMW,X5,114954,Automatic,2008,2023-03-11,,Full,456
Mercedes-Benz,S-Class,121116,Automatic,2000,2023-05-03,,Advanced,362
Audi,Q7,116519,Automatic,2008,2023-09-19,,Luxe,335
Ford,Explorer,73629,Automatic,2008,2023-07-22,,Advanced,300
Ford,Fusion,48072,Automatic,2005,2023-03-11,,Advanced,188
Mercedes-Benz,GLC,161170,Automatic,2003,2023-11-11,,Base,362
Ford,Mustang,22519,Automatic,2006,2023-07-23,,Luxe,300
Mercedes-Benz,S-Class,11111,Automatic,2009,2023-07-18,,Luxe,362
Toyota,Prius,63807,Automatic,2016,2023-02-26,,Luxe,121
Mercedes-Benz,C-Class,68088,Automatic,2002,2023-10-23,,Base,385
BMW,3 Series,136827,Automatic,2009,2023-03-22,,Advanced,255
Mercedes-Benz,S-Class,42519,Automatic,2007,2023-09-16,,Advanced,463
Audi,A4,120630,Automatic,2007,2022-11-17,,Advanced,261
Audi,Q5,121251,Automatic,2019,2023-10-08,,Full,349
Mercedes-Benz,C-Class,176851,Automatic,2011,2022-11-25,,Luxe,255
Chevrolet,Silverado,133609,Automatic,2010,2023-09-14,,Full,355
Chevrolet,Malibu,113424,Automatic,2009,2023-05-30,,Full,250
Chevrolet,Silverado,131585,Automatic,2023,2023-09-24,,Full,285
Toyota,Prius,31759,Automatic,2014,2023-07-20,,Advanced,121
BMW,5 Series,85506,Manual,2017,2023-03-13,,Base,248
BMW,5 Series,110877,Automatic,2001,2022-12-10,,Full,248
Mercedes-Benz,C-Class,115241,Automatic,2022,2023-09-19,,Full,255
Mercedes-Benz,S-Class,62861,Automatic,2012,2023-10-24,,Full,463
Chevrolet,Silverado,39430,Automatic,2012,2023-05-30,,Advanced,355
Audi,A4,191055,Automatic,2019,2023-04-26,,Base,261
Toyota,Corolla,157978,Automatic,2014,2023-02-20,,Luxe,169
Chevrolet,Impala,82820,Automatic,2018,2023-09-30,,Advanced,305
BMW,X5,146091,Automatic,2005,2023-05-15,,Luxe,456
Ford,F-150,138749,Automatic,2022,2023-05-26,,Advanced,400
Audi,A6,178175,Automatic,2022,2023-04-08,,Luxe,248
Toyota,Corolla,109155,Automatic,2003,2023-05-10,,Luxe,169
Chevrolet,Equinox,75370,Automatic,2007,2023-01-25,,Luxe,252
Toyota,Corolla,63036,Automatic,2014,2023-04-06,,Luxe,139
Ford,Explorer,136691,Automatic,2006,2022-12-03,,Advanced,290
Toyota,Corolla,159636,Automatic,2016,2023-10-09,,Advanced,139
Ford,Fusion,88959,Automatic,2014,2022-12-05,,Advanced,325
Chevrolet,Impala,102086,Automatic,2010,2022-11-21,,Advanced,305
BMW,3 Series,155559,Automatic,2003,2023-08-08,,Advanced,382
Toyota,Corolla,57890,Automatic,2009,2023-03-02,,Full,169
BMW,X3,12075,Automatic,2020,2023-08-04,,Base,382
Mercedes-Benz,S-Class,40111,Automatic,2004,2023-09-24,,Full,463
Chevrolet,Equinox,44524,Automatic,2007,2023-08-01,,Luxe,252
Mercedes-Benz,E-Class,127430,Automatic,2018,2023-11-01,,Base,362
Ford,F-150,150527,Automatic,2003,2023-05-13,,Base,400
Mercedes-Benz,C-Class,27652,Automatic,2010,2023-01-11,,Full,385
BMW,X5,193148,Automatic,2015,2023-08-09,,Advanced,456
Toyota,RAV4,30967,Automatic,2006,2023-01-22,,Luxe,203
Audi,Q5,17410,Automatic,2012,2023-02-28,,Luxe,349
Toyota,Corolla,15280,Automatic,2014,2022-12-13,,Advanced,169
Ford,Fusion,120085,Automatic,2008,2023-11-03,,Luxe,188
BMW,X5,150671,Automatic,2001,2023-10-31,,Full,456
Toyota,Corolla,81354,Automatic,2018,2023-08-08,,Advanced,139
BMW,3 Series,118707,Automatic,2012,2023-08-24,,Base,255
Audi,A4,47587,Automatic,2003,2023-09-24,,Luxe,261
Ford,Mustang,74121,Automatic,2005,2022-12-21,,Full,450
Mercedes-Benz,C-Class,172764,Automatic,2008,2023-05-01,,Full,385
Ford,F-150,39224,Automatic,2001,2023-01-28,,Full,400
Mercedes-Benz,C-Class,190925,Automatic,2010,2023-03-03,,Base,255
Toyota,Prius,131472,Automatic,2014,2023-08-23,,Luxe,121
Chevrolet,Equinox,33621,Automatic,2001,2023-07-02,,Advanced,170
Chevrolet,Equinox,78971,Automatic,2005,2023-08-29,,Advanced,252
Chevrolet,Silverado,84809,Automatic,2023,2023-01-17,,Advanced,285
BMW,3 Series,196566,Automatic,2000,2023-03-03,,Luxe,255
Audi,Q5,58594,Automatic,2008,2023-08-18,,Base,349
Toyota,Corolla,31771,Automatic,2016,2023-06-16,,Base,139
Audi,A4,31198,Automatic,2002,2023-03-14,,Luxe,261
Mercedes-Benz,C-Class,79475,Automatic,2023,2022-11-30,,Base,385
Chevrolet,Silverado,156240,Automatic,2012,2023-11-07,,Full,285
Toyota,Corolla,94225,Automatic,2023,2023-05-13,,Luxe,139
Toyota,Prius,168211,Automatic,2015,2023-03-08,,Base,121
Toyota,Camry,124714,Automatic,2006,2022-12-25,,Luxe,208
Mercedes-Benz,GLC,25552,Automatic,2011,2023-03-10,,Luxe,362
BMW,X5,39215,Automatic,2017,2023-06-30,,Full,456
Toyota,Corolla,118321,Automatic,2001,2023-09-08,,Advanced,139
Toyota,Corolla,56354,Automatic,2011,2023-04-19,,Base,169
Toyota,Corolla,100234,Automatic,2019,2023-05-13,,Base,169
Mercedes-Benz,GLC,53131,Automatic,2008,2023-07-13,,Base,255
Chevrolet,Malibu,128279,Automatic,2012,2023-08-05,,Base,182
Toyota,Corolla,82014,Automatic,2019,2023-03-28,,Luxe,139
BMW,X3,162468,Automatic,2001,2023-01-20,,Luxe,382
Ford,Mustang,120271,Automatic,2000,2023-04-14,,Full,300
Ford,Explorer,101168,Automatic,2023,2022-12-24,,Luxe,290
Ford,F-150,195447,Automatic,2000,2023-10-02,,Base,400
Chevrolet,Malibu,20177,Automatic,2005,2023-06-04,,Full,182
Toyota,RAV4,77962,Automatic,2023,2022-12-26,,Base,203
Toyota,RAV4,85199,Automatic,2002,2022-12-16,,Luxe,203
Toyota,Camry,43006,Automatic,2022,2023-07-07,,Advanced,301
Chevrolet,Equinox,39559,Automatic,2009,2023-03-06,,Base,170
Toyota,Corolla,17932,Manual,2000,2023-09-30,,Full,169
Ford,F-150,125948,Automatic,2017,2023-03-26,,Base,400
Chevrolet,Equinox,134367,Automatic,2003,2023-05-31,,Full,170
Chevrolet,Silverado,47413,Automatic,2014,2023-10-31,,Base,285
Chevrolet,Malibu,54781,Automatic,2010,2023-02-27,,Luxe,250
Audi,Q5,22527,Automatic,2010,2023-04-16,,Full,349
Chevrolet,Equinox,63407,Automatic,2022,2023-09-11,,Advanced,170
Audi,A6,146344,Automatic,2017,2022-11-25,,Full,248
Audi,A4,146115,Automatic,2016,2023-04-30,,Advanced,261
Mercedes-Benz,S-Class,91567,Automatic,2013,2023-09-13,,Base,463
BMW,5 Series,184921,Automatic,2014,2023-03-19,,Base,248
Toyota,Corolla,90169,Automatic,2005,2023-07-16,,Advanced,169
Chevrolet,Silverado,138187,Automatic,2007,2023-01-05,,Base,285
BMW,5 Series,20689,Manual,2018,2023-04-16,,Base,248
Mercedes-Benz,S-Class,154525,Automatic,2003,2023-08-04,,Base,463
Chevrolet,Silverado,173480,Automatic,2011,2023-09-11,,Base,355
BMW,X3,172244,Automatic,2020,2022-12-01,,Luxe,248
Mercedes-Benz,E-Class,168634,Automatic,2004,2023-10-19,,Base,255
Toyota,Camry,117033,Automatic,2002,2022-12-31,,Luxe,203
Ford,Mustang,66606,Automatic,2007,2023-07-10,,Advanced,450
Audi,A4,193245,Automatic,2006,2022-12-01,,Advanced,261
BMW,X3,27313,Automatic,2012,2023-03-09,,Base,248
Mercedes-Benz,S-Class,144006,Automatic,2023,2023-04-14,,Luxe,463
Audi,Q7,42305,Automatic,2022,2023-08-19,,Advanced,335
Audi,Q5,144420,Automatic,2001,2023-02-05,,Base,349
Audi,Q7,66514,Automatic,2004,2023-09-06,,Advanced,335
Ford,Fusion,116227,Automatic,2002,2023-10-15,,Luxe,325
Chevrolet,Equinox,174955,Automatic,2007,2022-11-19,,Luxe,252
Chevrolet,Equinox,144550,Automatic,2001,2023-03-11,,Luxe,170
Ford,Explorer,97298,Automatic,2005,2023-09-22,,Base,290
Audi,A6,82544,Automatic,2016,2023-08-03,,Base,248
Toyota,Corolla,143912,Automatic,2017,2023-10-13,,Full,169
BMW,5 Series,81488,Automatic,2005,2023-04-24,,Full,335
Ford,Fusion,171024,Automatic,2021,2023-06-16,,Full,188
Ford,Mustang,74795,Automatic,2007,2023-01-21,,Full,450
Ford,Mustang,17746,Automatic,2020,2023-03-06,,Advanced,450
Ford,Explorer,124560,Automatic,2017,2023-02-14,,Base,290
Chevrolet,Equinox,62250,Automatic,2014,2023-05-14,,Luxe,252
Ford,F-150,18426,Automatic,2015,2023-05-28,,Full,400
Mercedes-Benz,C-Class,23329,Automatic,2018,2023-11-10,,Full,385
Ford,Explorer,75325,Automatic,2005,2023-02-03,,Base,300
Chevrolet,Equinox,69373,Automatic,2003,2023-11-05,,Full,252
Ford,Fusion,145486,Automatic,2008,2023-10-22,,Full,188
Ford,Mustang,185049,Automatic,2004,2023-10-05,,Base,450
Toyota,RAV4,164952,Automatic,2007,2022-12-17,,Advanced,203
Audi,A4,94148,Automatic,2011,2023-02-21,,Luxe,261
Ford,Explorer,156710,Automatic,2007,2023-01-31,,Full,300
Chevrolet,Malibu,32622,Automatic,2022,2022-12-08,,Full,250
Audi,A6,54133,Automatic,2012,2023-10-19,,Advanced,335
Mercedes-Benz,GLC,44820,Automatic,2018,2023-01-04,,Luxe,362
Toyota,Prius,161621,Automatic,2021,2023-09-07,,Advanced,121
Mercedes-Benz,GLC,75457,Automatic,2020,2023-11-03,,Luxe,255
Ford,Fusion,167649,Automatic,2014,2023-06-30,,Full,188
Mercedes-Benz,S-Class,51922,Automatic,2023,2023-11-03,,Advanced,362
Toyota,Corolla,71018,Automatic,2011,2023-03-18,,Luxe,169
BMW,3 Series,133857,Automatic,2009,2023-07-19,,Advanced,255
Ford,Fusion,93123,Automatic,2004,2023-03-15,,Full,325
Audi,A6,61461,Automatic,2001,2023-02-24,,Luxe,248
Chevrolet,Equinox,13694,Automatic,2006,2023-04-13,,Full,170
Audi,Q5,78799,Automatic,2021,2023-08-19,,Base,261
Mercedes-Benz,E-Class,51319,Automatic,2002,2023-10-02,,Base,362
Mercedes-Benz,GLC,114940,Automatic,2009,2023-08-02,,Advanced,362
Chevrolet,Impala,122455,Automatic,2004,2023-09-01,,Base,305
Ford,Mustang,160993,Automatic,2022,2023-01-09,,Advanced,300
BMW,5 Series,179739,Automatic,2005,2023-03-02,,Luxe,335
BMW,X5,147664,Automatic,2023,2023-11-06,,Base,335
Toyota,Corolla,104469,Automatic,2022,2023-06-28,,Base,139
Mercedes-Benz,C-Class,60397,Automatic,2023,2023-02-08,,Full,385
Ford,Fusion,170291,Automatic,2000,2023-09-01,,Luxe,325
Toyota,RAV4,36169,Automatic,2009,2023-01-08,,Full,219
Chevrolet,Equinox,90189,Automatic,2015,2023-02-07,,Base,252
Chevrolet,Silverado,64234,Automatic,2002,2023-07-18,,Full,285
Chevrolet,Equinox,139878,Automatic,2010,2022-11-23,,Base,170
Toyota,Corolla,188676,Automatic,2017,2023-01-11,,Base,139
Ford,Mustang,68115,Automatic,2004,2023-05-26,,Full,450
Mercedes-Benz,C-Class,158535,Automatic,2000,2023-10-24,,Base,385
Chevrolet,Impala,58286,Automatic,2009,2023-03-31,,Full,305
Audi,A4,105040,Automatic,2020,2023-09-17,,Luxe,261
Mercedes-Benz,GLC,195413,Automatic,2021,2023-06-12,,Luxe,255
Ford,Mustang,141245,Automatic,2022,2022-12-04,,Advanced,300
Audi,A6,191553,Automatic,2016,2023-10-23,,Full,248
Ford,Fusion,118043,Automatic,2017,2023-03-26,,Base,325
Toyota,Camry,50096,Automatic,2009,2023-07-29,,Luxe,203
Mercedes-Benz,E-Class,64913,Automatic,2017,2023-08-08,,Advanced,362
Chevrolet,Impala,114992,Automatic,2015,2023-01-09,,Advanced,305
Mercedes-Benz,S-Class,52467,Automatic,2022,2023-02-10,,Advanced,463
Ford,Mustang,165428,Automatic,2010,2023-01-12,,Luxe,300
BMW,3 Series,113833,Automatic,2009,2023-07-15,,Base,382
Mercedes-Benz,S-Class,72244,Automatic,2001,2023-04-13,,Luxe,362
Mercedes-Benz,E-Class,52149,Automatic,2009,2022-12-13,,Base,255
Toyota,Camry,193445,Automatic,2005,2023-05-05,,Advanced,301
Ford,Fusion,92887,Automatic,2012,2023-01-23,,Luxe,188
Toyota,Camry,21784,Automatic,2014,2023-03-17,,Full,203
Chevrolet,Impala,152872,Automatic,2013,2023-08-10,,Advanced,305
Mercedes-Benz,S-Class,167054,Automatic,2000,2023-03-22,,Base,463
Chevrolet,Malibu,49549,Manual,2016,2023-03-30,,Full,250
Audi,Q7,156897,Manual,2014,2023-07-14,,Advanced,335
Audi,A6,70420,Automatic,2015,2023-07-28,,Full,248
Mercedes-Benz,E-Class,160376,Automatic,2016,2023-05-08,,Luxe,362
Toyota,RAV4,184156,Automatic,2004,2023-03-24,,Base,219
Chevrolet,Silverado,98784,Automatic,2016,2023-01-28,,Full,285
Toyota,Camry,187317,Automatic,2004,2023-04-11,,Base,203
Mercedes-Benz,GLC,105865,Automatic,2012,2023-03-15,,Full,362
Audi,A4,138153,Automatic,2007,2023-08-06,,Base,261
BMW,3 Series,74812,Automatic,2000,2023-04-11,,Full,382
Audi,Q7,164412,Automatic,2012,2023-07-06,,Luxe,335
Chevrolet,Equinox,47932,Automatic,2004,2023-04-15,,Full,170
Chevrolet,Silverado,122959,Automatic,2018,2023-11-09,,Luxe,355
Audi,Q5,131757,Automatic,2004,2022-12-30,,Luxe,349
Audi,Q5,90906,Manual,2002,2023-09-28,,Base,261
Audi,Q5,182377,Automatic,2013,2023-03-15,,Full,349
BMW,X3,87614,Automatic,2008,2023-11-06,,Advanced,382
Toyota,Camry,85652,Automatic,2018,2023-10-17,,Base,208
Audi,Q7,20025,Automatic,2013,2023-10-31,,Full,335
Chevrolet,Impala,137643,Automatic,2005,2023-02-03,,Luxe,305
Toyota,Camry,70050,Automatic,2006,2023-09-20,,Base,301
Chevrolet,Equinox,155816,Automatic,2012,2022-12-25,,Luxe,252
Ford,F-150,55204,Automatic,2001,2023-03-01,,Luxe,400
BMW,3 Series,118792,Automatic,2008,2023-09-16,,Advanced,255
BMW,3 Series,180986,Automatic,2022,2023-08-02,,Full,255
