Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower
BMW,3 Series,177135,Automatic,2023,11.02.23,,Base,255
Ford,Mustang,27281,Automatic,2012,06.06.23,,Full,300
Ford,Explorer,31228,Automatic,2019,12.04.23,,Full,290
BMW,X3,87956,Automatic,2007,13.04.23,,Luxe,382
BMW,3 Series,13628,Automatic,2011,09.06.23,,Full,382
BMW,X3,119272,Automatic,2004,17.01.23,,Advanced,248
Ford,F-150,138285,Manual,2005,27.04.23,,Advanced,400
Toyota,Corolla,96342,Automatic,2010,21.06.23,,Base,139
Audi,A4,104578,Automatic,2012,02.11.23,,Luxe,261
BMW,5 Series,104538,Automatic,2010,10.06.23,,Full,335
BMW,5 Series,22706,Automatic,2008,24.05.23,,Full,248
Audi,Q7,131274,Automatic,2016,24.12.22,,Luxe,335
BMW,X3,185975,Automatic,2013,09.01.23,,Advanced,248
Chevrolet,Impala,42442,Automatic,2023,10.07.23,,Luxe,305
Ford,Fusion,170265,Automatic,2020,10.01.23,,Full,188
Mercedes-Benz,C-Class,117180,Automatic,2018,05.12.22,,Luxe,255
Chevrolet,Malibu,153010,Automatic,2008,24.07.23,,Advanced,182
Mercedes-Benz,GLC,48347,Automatic,2014,13.03.23,,Advanced,362
Ford,Explorer,171724,Automatic,2000,28.04.23,,Base,300
Chevrolet,Impala,13609,Automatic,2000,30.03.23,,Full,305
BMW,X3,104675,Automatic,2003,12.04.23,,Luxe,248
BMW,5 Series,80775,Automatic,2001,25.02.23,,Full,248
Toyota,Corolla,156330,Manual,2023,29.12.22,,Full,139
Mercedes-Benz,GLC,147285,Automatic,2007,04.07.23,,Full,255
Chevrolet,Equinox,59826,Manual,2018,13.06.23,,Luxe,170
Toyota,Camry,71411,Automatic,2006,01.03.23,,Base,208
Toyota,Corolla,127426,Automatic,2007,15.05.23,,Luxe,169
Chevrolet,Impala,125508,Automatic,2006,10.07.23,,Base,305
Audi,Q5,189767,Automatic,2010,05.11.23,,Luxe,349
BMW,X3,119327,Automatic,2018,23.01.23,,Advanced,382
Ford,Fusion,198827,Automatic,2002,02.06.23,,Advanced,325
Mercedes-Benz,E-Class,55980,Automatic,2002,05.07.23,,Full,255
Mercedes-Benz,C-Class,135935,Automatic,2012,14.07.23,,Advanced,385
Chevrolet,Silverado,96969,Automatic,2001,08.03.23,,Advanced,355
Mercedes-Benz,S-Class,99501,Automatic,2009,27.04.23,,Base,463
Toyota,RAV4,190921,Automatic,2001,23.07.23,,Advanced,219
Toyota,RAV4,88642,Automatic,2015,10.09.23,,Luxe,219
Chevrolet,Impala,159591,Automatic,2008,19.06.23,,Base,305
Mercedes-Benz,E-Class,27933,Automatic,2004,26.09.23,,Luxe,255
Chevrolet,Silverado,70484,Automatic,2021,04.11.23,,Advanced,355
Audi,A6,34975,Automatic,2017,31.01.23,,Advanced,248
Audi,A6,25003,Automatic,2003,21.11.22,,Luxe,248
Ford,Mustang,188295,Automatic,2022,29.07.23,,Advanced,300
BMW,5 Series,58846,Automatic,2001,13.05.23,,Advanced,248
Chevrolet,Equinox,141706,Automatic,2003,23.02.23,,Advanced,170
Toyota,Corolla,50895,Automatic,2000,29.08.23,,Base,139
Chevrolet,Silverado,177060,Automatic,2006,11.06.23,,Base,355
Chevrolet,Impala,148414,Automatic,2005,26.06.23,,Base,305
Ford,F-150,19584,Automatic,2008,13.02.23,,Advanced,400
Ford,F-150,110727,Automatic,2020,28.08.23,,Luxe,400
BMW,X5,145296,Automatic,2007,31.10.23,,Luxe,335
Mercedes-Benz,S-Class,193270,Automatic,2009,01.09.23,,Advanced,463
Chevrolet,Silverado,171614,Automatic,2008,21.09.23,,Base,355
BMW,5 Series,12773,Automatic,2021,16.12.22,,Full,248
Ford,Mustang,141907,Automatic,2015,10.03.23,,Base,450
BMW,X5,68586,Automatic,2010,19.08.23,,Luxe,335
Mercedes-Benz,E-Class,77113,Automatic,2001,14.08.23,,Luxe,362
Chevrolet,Malibu,59769,Automatic,2022,07.07.23,,Full,182
Toyota,RAV4,44585,Automatic,2010,10.05.23,,Luxe,203
Chevrolet,Silverado,171591,Automatic,2019,12.06.23,,Base,285
Mercedes-Benz,E-Class,15795,Automatic,2023,07.01.23,,Luxe,362
Ford,Explorer,39485,Automatic,2002,24.10.23,,Base,290
Toyota,Camry,50562,Manual,2008,22.12.22,,Luxe,203
Ford,Mustang,133474,Automatic,2015,26.03.23,,Luxe,300
Audi,Q5,136810,Automatic,2016,10.07.23,,Base,349
BMW,X3,163446,Automatic,2017,12.10.23,,Full,382
Audi,A6,125852,Automatic,2005,12.03.23,,Full,248
Ford,Fusion,17993,Automatic,2011,26.03.23,,Advanced,188
BMW,X5,123049,Automatic,2023,06.09.23,,Base,335
Audi,A6,67069,Automatic,2019,11.03.23,,Luxe,335
Chevrolet,Impala,124335,Automatic,2012,15.12.22,,Base,305
BMW,X3,198021,Automatic,2020,09.07.23,,Advanced,382
Mercedes-Benz,E-Class,13654,Automatic,2016,31.08.23,,Luxe,362
Mercedes-Benz,C-Class,86328,Automatic,2022,21.11.22,,Luxe,385
Chevrolet,Impala,84491,Automatic,2002,01.01.23,,Luxe,305
BMW,3 Series,120040,Automatic,2011,21.10.23,,Full,255
Toyota,Prius,37870,Automatic,2014,21.02.23,,Base,121
BMW,X5,164818,Automatic,2014,23.06.23,,Base,456
Mercedes-Benz,S-Class,179245,Automatic,2002,06.06.23,,Full,463
BMW,X5,116097,Automatic,2008,16.05.23,,Luxe,335
Chevrolet,Silverado,39391,Automatic,2018,12.01.23,,Luxe,355
BMW,X3,18096,Automatic,2002,11.08.23,,Advanced,382
Audi,Q5,17518,Automatic,2021,06.12.22,,Base,261
Toyota,Camry,124310,Automatic,2015,23.10.23,,Full,208
Mercedes-Benz,E-Class,118374,Automatic,2013,21.10.23,,Luxe,362
Mercedes-Benz,GLC,11112,Automatic,2021,28.08.23,,Advanced,255
Chevrolet,Malibu,121362,Automatic,2013,16.02.23,,Luxe,250
BMW,X5,35022,Automatic,2020,19.11.22,,Advanced,456
BMW,X5,166304,Automatic,2000,21.12.22,,Full,335
Chevrolet,Silverado,65569,Automatic,2022,15.02.23,,Base,355
Toyota,Corolla,142680,Automatic,2014,10.11.23,,Full,139
Chevrolet,Malibu,137366,Automatic,2012,11.11.23,,Full,182
Audi,A6,56650,Automatic,2004,10.08.23,,Advanced,335
Toyota,Prius,116797,Automatic,2010,13.12.22,,Luxe,121
Ford,Mustang,25271,Automatic,2013,24.01.23,,Luxe,450
Ford,F-150,158520,Automatic,2015,12.01.23,,Full,400
Audi,A4,183833,Automatic,2004,25.07.23,,Advanced,261
Toyota,Prius,161342,Automatic,2020,21.05.23,,Luxe,121
Mercedes-Benz,C-Class,89086,Automatic,2012,18.07.23,,Base,385
Toyota,Corolla,150895,Automatic,2010,14.10.23,,Luxe,169
Ford,Mustang,83293,Automatic,2014,22.02.23,,Advanced,450
Chevrolet,Malibu,145288,Automatic,2005,02.09.23,,Advanced,182
Chevrolet,Malibu,123059,Automatic,2021,30.10.23,,Luxe,182
Ford,Mustang,40156,Automatic,2018,02.04.23,,Advanced,450
Toyota,Prius,19084,Automatic,2020,11.12.22,,Advanced,121
Mercedes-Benz,C-Class,136764,Automatic,2013,26.08.23,,Luxe,255
Mercedes-Benz,C-Class,140380,Automatic,2013,10.02.23,,Base,255
Mercedes-Benz,C-Class,25173,Automatic,2006,27.03.23,,Luxe,385
Ford,F-150,87013,Manual,2015,27.08.23,,Full,400
BMW,5 Series,56638,Automatic,2017,06.01.23,,Luxe,248
Chevrolet,Malibu,154419,Automatic,2023,18.08.23,,Full,182
Mercedes-Benz,S-Class,50081,Automatic,2004,12.04.23,,Base,463
Audi,Q5,187225,Automatic,2022,02.10.23,,Base,349
BMW,3 Series,91339,Automatic,2015,03.02.23,,Base,382
Audi,A4,135823,Automatic,2020,04.06.23,,Luxe,261
Toyota,Camry,137017,Automatic,2018,01.08.23,,Base,301
Ford,Fusion,73110,Automatic,2008,03.12.22,,Advanced,325
Mercedes-Benz,C-Class,47529,Automatic,2020,02.09.23,,Base,255
BMW,5 Series,43466,Automatic,2000,17.03.23,,Full,248
Chevrolet,Malibu,95484,Automatic,2001,03.03.23,,Luxe,182
BMW,5 Series,175224,Automatic,2020,05.09.23,,Base,248
Toyota,Corolla,29490,Automatic,2013,13.09.23,,Full,169
Chevrolet,Silverado,154858,Automatic,2004,07.08.23,,Advanced,355
Chevrolet,Impala,25719,Automatic,2022,24.05.23,,Base,305
Mercedes-Benz,E-Class,37589,Automatic,2006,28.10.23,,Full,362
BMW,3 Series,117136,Automatic,2001,31.03.23,,Full,255
Ford,Mustang,31194,Automatic,2005,17.12.22,,Advanced,300
BMW,3 Series,163017,Automatic,2015,21.02.23,,Luxe,382
Toyota,Corolla,79370,Manual,2003,22.02.23,,Full,169
BMW,5 Series,13920,Automatic,2013,20.08.23,,Full,335
Toyota,Camry,104670,Automatic,2002,14.01.23,,Luxe,208
Audi,Q7,48583,Manual,2011,01.11.23,,Full,335
Toyota,Prius,37551,Automatic,2018,10.12.22,,Base,121
Chevrolet,Silverado,42384,Automatic,2000,01.01.23,,Full,285
Ford,Mustang,36461,Automatic,2013,24.09.23,,Advanced,450
Audi,A6,54550,Manual,2003,17.05.23,,Luxe,335
Chevrolet,Impala,196802,Automatic,2005,28.06.23,,Full,305
Audi,Q7,51936,Automatic,2005,27.01.23,,Advanced,335
Chevrolet,Malibu,161543,Automatic,2003,28.08.23,,Luxe,182
BMW,3 Series,86272,Automatic,2020,20.04.23,,Full,382
Toyota,Prius,154768,Automatic,2006,05.02.23,,Full,121
Audi,Q5,58087,Manual,2010,24.07.23,,Luxe,349
Chevrolet,Equinox,93285,Automatic,2008,16.07.23,,Advanced,252
Mercedes-Benz,C-Class,54200,Automatic,2011,27.06.23,,Luxe,385
Audi,Q5,81343,Automatic,2000,15.05.23,,Advanced,261
Ford,Fusion,159330,Automatic,2004,16.10.23,,Advanced,325
BMW,X3,27352,Manual,2023,26.03.23,,Luxe,382
Mercedes-Benz,C-Class,93814,Manual,2017,26.02.23,,Base,255
Chevrolet,Equinox,75868,Automatic,2013,21.02.23,,Luxe,252
BMW,X3,64541,Automatic,2001,25.01.23,,Base,248
Toyota,Prius,110925,Automatic,2009,10.09.23,,Full,121
Chevrolet,Silverado,96363,Automatic,2011,08.06.23,,Advanced,285
Mercedes-Benz,GLC,49386,Automatic,2019,31.08.23,,Full,255
Mercedes-Benz,E-Class,166679,Automatic,2006,17.12.22,,Full,362
Audi,Q7,77041,Automatic,2013,11.02.23,,Base,335
Toyota,Camry,114018,Automatic,2022,11.04.23,,Base,203
BMW,3 Series,27589,Automatic,2005,01.01.23,,Advanced,255
Toyota,Prius,37743,Automatic,2023,29.01.23,,Full,121
Mercedes-Benz,E-Class,192002,Automatic,2020,30.07.23,,Base,362
Audi,A6,123910,Automatic,2019,25.01.23,,Luxe,335
Toyota,RAV4,144384,Manual,2014,24.06.23,,Advanced,219
Audi,Q7,180466,Automatic,2015,18.04.23,,Luxe,335
Ford,Explorer,85656,Automatic,2001,14.08.23,,Advanced,300
Mercedes-Benz,S-Class,121897,Automatic,2016,31.05.23,,Full,463
Ford,Explorer,127925,Automatic,2003,12.03.23,,Full,290
Toyota,Corolla,101192,Automatic,2011,26.04.23,,Full,169
Mercedes-Benz,E-Class,134973,Automatic,2009,29.12.22,,Luxe,362
Toyota,Camry,105993,Automatic,2016,11.09.23,,Advanced,208
Ford,Fusion,149468,Automatic,2012,24.10.23,,Base,325
Audi,A4,31618,Automatic,2012,25.03.23,,Luxe,261
BMW,X5,14374,Automatic,2000,05.02.23,,Base,335
Toyota,Corolla,76900,Automatic,2007,16.12.22,,Advanced,169
BMW,5 Series,29487,Automatic,2002,08.05.23,,Full,335
Audi,A4,113336,Automatic,2009,03.11.23,,Advanced,261
Mercedes-Benz,C-Class,109594,Automatic,2019,15.10.23,,Full,385
Toyota,RAV4,83010,Automatic,2015,20.10.23,,Base,203
Audi,A4,112662,Automatic,2010,03.10.23,,Advanced,261
Audi,A4,181262,Automatic,2000,05.04.23,,Luxe,261
BMW,5 Series,175685,Automatic,2004,05.03.23,,Luxe,335
Toyota,Corolla,51011,Automatic,2012,09.01.23,,Base,169
Audi,A6,91438,Automatic,2015,20.01.23,,Advanced,248
Ford,F-150,180049,Automatic,2008,26.02.23,,Full,400
BMW,3 Series,144435,Automatic,2019,21.04.23,,Luxe,255
Chevrolet,Malibu,24118,Automatic,2010,03.07.23,,Full,250
Mercedes-Benz,C-Class,116500,Automatic,2020,13.02.23,,Full,385
Mercedes-Benz,C-Class,57205,Automatic,2006,17.12.22,,Full,255
Mercedes-Benz,E-Class,118598,Automatic,2002,09.02.23,,Luxe,255
BMW,5 Series,187488,Automatic,2015,07.08.23,,Advanced,248
Chevrolet,Impala,66809,Automatic,2015,19.07.23,,Full,305
Audi,A6,21555,Automatic,2013,18.02.23,,Advanced,335
BMW,X5,30321,Automatic,2014,19.03.23,,Base,335
Audi,Q5,167457,Automatic,2019,15.11.22,,Full,349
Ford,Fusion,182159,Automatic,2008,10.10.23,,Luxe,188
BMW,3 Series,137563,Automatic,2010,01.09.23,,Full,382
Toyota,Prius,67154,Automatic,2011,09.10.23,,Full,121
BMW,5 Series,133266,Automatic,2021,01.02.23,,Advanced,335
Mercedes-Benz,E-Class,33658,Automatic,2004,13.11.23,,Base,255
Toyota,RAV4,121492,Automatic,2010,22.02.23,,Full,219
Toyota,Camry,128056,Automatic,2015,28.04.23,,Base,208
Chevrolet,Equinox,76986,Automatic,2023,27.05.23,,Advanced,170
Chevrolet,Impala,192692,Automatic,2005,07.05.23,,Full,305
Ford,F-150,169674,Automatic,2015,04.05.23,,Base,400
Toyota,Camry,60618,Automatic,2008,20.04.23,,Luxe,208
Mercedes-Benz,GLC,120319,Automatic,2016,11.08.23,,Full,255
BMW,X3,128006,Automatic,2022,29.07.23,,Base,248
Ford,F-150,29848,Automatic,2021,14.12.22,,Base,400
Mercedes-Benz,S-Class,90435,Automatic,2000,25.12.22,,Advanced,362
Mercedes-Benz,S-Class,18689,Automatic,2005,18.09.23,,Full,362
Ford,Fusion,73906,Automatic,2004,13.06.23,,Base,325
BMW,X5,191525,Automatic,2001,29.03.23,,Base,335
Toyota,Prius,86357,Automatic,2010,23.07.23,,Full,121
Toyota,Camry,144412,Automatic,2020,19.10.23,,Advanced,208
Audi,Q7,166661,Automatic,2002,10.08.23,,Base,335
BMW,X3,78517,Automatic,2022,08.07.23,,Full,248
Toyota,RAV4,119660,Automatic,2022,20.12.22,,Base,203
Audi,A6,188897,Automatic,2023,20.10.23,,Luxe,248
Ford,Explorer,36742,Automatic,2009,10.01.23,,Luxe,290
Mercedes-Benz,E-Class,57265,Automatic,2009,22.08.23,,Luxe,255
Ford,F-150,143005,Automatic,2004,03.09.23,,Luxe,400
Toyota,Camry,26672,Automatic,2002,01.02.23,,Luxe,301
BMW,5 Series,44308,Automatic,2000,16.03.23,,Full,248
BMW,X5,72673,Automatic,2007,22.03.23,,Luxe,456
Ford,F-150,54182,Automatic,2014,09.05.23,,Advanced,400
Ford,Explorer,161043,Automatic,2008,13.03.23,,Advanced,290
BMW,3 Series,135735,Manual,2019,23.11.22,,Full,382
BMW,5 Series,104450,Automatic,2002,24.06.23,,Base,335
Chevrolet,Impala,124263,Automatic,2003,26.05.23,,Full,305
Audi,Q7,90401,Automatic,2002,09.02.23,,Luxe,335
Toyota,Camry,67305,Automatic,2020,03.04.23,,Full,301
Mercedes-Benz,S-Class,129154,Automatic,2013,13.11.23,,Luxe,463
Mercedes-Benz,S-Class,124393,Automatic,2019,21.08.23,,Luxe,362
Chevrolet,Equinox,59415,Automatic,2022,10.12.22,,Full,170
Ford,Mustang,38899,Automatic,2012,22.11.22,,Full,450
Chevrolet,Silverado,155627,Automatic,2013,18.07.23,,Advanced,285
Audi,Q7,136378,Automatic,2020,19.07.23,,Base,335
Chevrolet,Equinox,134110,Automatic,2019,06.08.23,,Advanced,170
Chevrolet,Silverado,131097,Automatic,2001,23.06.23,,Base,285
BMW,3 Series,142800,Automatic,2020,08.05.23,,Full,382
Audi,Q7,128254,Automatic,2012,02.10.23,,Luxe,335
BMW,X3,72701,Automatic,2016,26.10.23,,Advanced,248
Toyota,Camry,197546,Automatic,2019,14.06.23,,Advanced,208
Mercedes-Benz,GLC,192994,Automatic,2002,18.05.23,,Base,255
Audi,Q7,19622,Automatic,2021,14.01.23,,Base,335
Mercedes-Benz,C-Class,100351,Automatic,2001,07.02.23,,Luxe,385
Ford,Explorer,40235,Automatic,2006,30.01.23,,Base,290
Audi,Q7,124142,Automatic,2008,08.07.23,,Full,335
Audi,Q7,70219,Automatic,2011,06.08.23,,Base,335
Mercedes-Benz,GLC,57145,Automatic,2013,12.03.23,,Advanced,255
Ford,Explorer,190723,Automatic,2013,19.02.23,,Full,290
BMW,X3,95623,Automatic,2005,09.07.23,,Advanced,382
Mercedes-Benz,S-Class,11025,Automatic,2015,18.04.23,,Base,362
Mercedes-Benz,C-Class,143852,Automatic,2017,18.02.23,,Advanced,385
Mercedes-Benz,S-Class,92158,Automatic,2021,15.04.23,,Full,463
Toyota,RAV4,192765,Automatic,2003,17.01.23,,Advanced,203
Mercedes-Benz,C-Class,65323,Automatic,2005,04.04.23,,Luxe,255
Mercedes-Benz,E-Class,104019,Automatic,2004,19.02.23,,Full,362
Chevrolet,Malibu,74421,Automatic,2017,20.09.23,,Full,250
Audi,A6,130394,Manual,2000,19.08.23,,Luxe,248
BMW,3 Series,122843,Automatic,2010,19.10.23,,Luxe,382
Toyota,Camry,87156,Automatic,2006,15.07.23,,Full,301
Ford,F-150,47687,Automatic,2023,24.04.23,,Luxe,400
Audi,Q5,121751,Automatic,2007,28.09.23,,Base,261
Ford,Explorer,146304,Automatic,2021,26.02.23,,Full,290
Audi,A6,163519,Automatic,2001,06.04.23,,Luxe,335
Mercedes-Benz,S-Class,28336,Automatic,2008,14.09.23,,Luxe,362
Toyota,Camry,141576,Manual,2007,01.10.23,,Full,208
Toyota,Prius,162993,Automatic,2019,25.11.22,,Base,121
Mercedes-Benz,S-Class,170729,Automatic,2016,16.11.22,,Full,362
BMW,3 Series,38355,Automatic,2005,20.01.23,,Base,382
Mercedes-Benz,S-Class,157389,Automatic,2011,24.01.23,,Base,362
Ford,Explorer,158236,Automatic,2012,16.09.23,,Advanced,290
Toyota,Prius,57718,Automatic,2019,16.08.23,,Advanced,121
Audi,A6,41048,Automatic,2020,17.04.23,,Full,248
Mercedes-Benz,E-Class,155037,Automatic,2021,05.01.23,,Advanced,255
Audi,Q7,130482,Automatic,2007,26.08.23,,Base,335
BMW,X5,110551,Automatic,2019,15.04.23,,Advanced,335
Ford,Explorer,140695,Automatic,2012,23.08.23,,Advanced,300
BMW,X3,45588,Automatic,2007,01.01.23,,Advanced,248
Mercedes-Benz,C-Class,15478,Automatic,2014,28.06.23,,Full,255
Ford,Explorer,123870,Automatic,2012,03.03.23,,Base,290
Chevrolet,Impala,152297,Automatic,2005,31.08.23,,Full,305
Mercedes-Benz,E-Class,169730,Automatic,2014,22.10.23,,Luxe,362
Ford,F-150,26418,Automatic,2022,27.02.23,,Advanced,400
Mercedes-Benz,C-Class,197306,Automatic,2013,04.07.23,,Base,255
Toyota,Prius,45355,Automatic,2017,29.07.23,,Full,121
Mercedes-Benz,GLC,38459,Automatic,2015,16.12.22,,Advanced,362
Audi,Q7,93077,Automatic,2005,07.03.23,,Advanced,335
BMW,X3,95104,Automatic,2019,06.08.23,,Full,248
Toyota,RAV4,110422,Automatic,2006,07.04.23,,Full,203
Ford,F-150,135736,Manual,2003,23.02.23,,Advanced,400
Ford,Fusion,75676,Automatic,2017,18.08.23,,Base,325
Chevrolet,Equinox,32207,Automatic,2017,12.10.23,,Base,252
Chevrolet,Impala,88978,Automatic,2013,11.05.23,,Luxe,305
Mercedes-Benz,E-Class,147026,Automatic,2020,23.03.23,,Base,362
Mercedes-Benz,C-Class,144902,Automatic,2010,07.03.23,,Advanced,385
Toyota,Prius,159917,Automatic,2015,16.04.23,,Advanced,121
Toyota,Corolla,50761,Automatic,2003,07.10.23,,Luxe,139
Chevrolet,Impala,46682,Automatic,2002,05.01.23,,Base,305
Ford,Fusion,13989,Automatic,2004,11.05.23,,Luxe,325
Audi,A4,26473,Automatic,2023,03.05.23,,Base,261
Chevrolet,Equinox,133429,Automatic,2015,15.11.22,,Advanced,252
Audi,A4,29079,Automatic,2023,07.01.23,,Full,261
Toyota,Camry,148532,Automatic,2003,30.01.23,,Luxe,203
Chevrolet,Impala,114168,Manual,2020,25.08.23,,Luxe,305
Ford,Mustang,126126,Automatic,2003,19.07.23,,Advanced,300
BMW,X3,168951,Automatic,2017,09.05.23,,Full,248
BMW,X3,165075,Automatic,2016,12.03.23,,Luxe,382
Toyota,Prius,133174,Automatic,2017,28.06.23,,Full,121
Audi,A4,78681,Automatic,2019,27.01.23,,Advanced,261
Ford,Mustang,84214,Manual,2000,09.10.23,,Advanced,450
BMW,X5,137148,Automatic,2020,03.07.23,,Luxe,335
Toyota,RAV4,75291,Automatic,2007,08.10.23,,Luxe,219
Audi,A4,148718,Automatic,2016,23.09.23,,Luxe,261
Chevrolet,Silverado,25189,Automatic,2017,24.02.23,,Luxe,285
Toyota,Camry,43210,Automatic,2000,16.07.23,,Full,203
Mercedes-Benz,E-Class,117833,Automatic,2020,01.09.23,,Luxe,255
Audi,Q5,33335,Automatic,2015,24.09.23,,Luxe,261
Audi,Q7,178075,Automatic,2015,31.12.22,,Luxe,335
Ford,Explorer,49686,Automatic,2015,10.01.23,,Base,300
Mercedes-Benz,S-Class,42974,Automatic,2007,29.04.23,,Full,362
Mercedes-Benz,E-Class,71365,Automatic,2017,18.07.23,,Full,362
Audi,Q5,138588,Automatic,2004,03.08.23,,Full,261
Ford,Fusion,127988,Automatic,2013,24.11.22,,Full,325
Toyota,Corolla,179837,Automatic,2016,09.09.23,,Full,139
Toyota,Camry,42411,Automatic,2018,08.05.23,,Advanced,208
Audi,Q7,85816,Automatic,2013,20.02.23,,Luxe,335
Ford,F-150,163904,Automatic,2008,12.10.23,,Luxe,400
Chevrolet,Impala,84813,Automatic,2009,15.02.23,,Advanced,305
BMW,3 Series,93118,Automatic,2004,28.12.22,,Full,382
Toyota,Prius,135386,Automatic,2007,03.05.23,,Advanced,121
Chevrolet,Malibu,164655,Automatic,2001,13.05.23,,Luxe,182
Ford,Mustang,45840,Automatic,2008,25.07.23,,Base,300
Ford,Mustang,156139,Automatic,2013,29.08.23,,Luxe,300
Chevrolet,Silverado,144993,Automatic,2000,15.03.23,,Luxe,355
Mercedes-Benz,C-Class,101631,Automatic,2003,10.09.23,,Luxe,385
BMW,3 Series,36373,Automatic,2001,03.09.23,,Full,382
Audi,Q5,146199,Automatic,2013,10.11.23,,Full,261
Audi,A6,178151,Automatic,2004,20.11.22,,Advanced,248
Audi,A6,195769,Automatic,2002,06.01.23,,Luxe,248
Chevrolet,Impala,105545,Automatic,2000,26.12.22,,Luxe,305
Toyota,Camry,171347,Automatic,2014,18.09.23,,Base,208
BMW,X5,106307,Automatic,2000,07.06.23,,Luxe,456
Toyota,RAV4,156321,Automatic,2007,14.02.23,,Advanced,219
Ford,F-150,99609,Automatic,2022,22.04.23,,Full,400
Chevrolet,Equinox,177492,Automatic,2019,12.01.23,,Luxe,252
Ford,Mustang,24237,Automatic,2022,02.09.23,,Advanced,300
Audi,A6,25729,Automatic,2002,16.02.23,,Luxe,248
Chevrolet,Silverado,120565,Automatic,2007,06.05.23,,Base,285
Toyota,Corolla,186525,Automatic,2003,02.08.23,,Full,169
Mercedes-Benz,GLC,32044,Automatic,2023,19.10.23,,Luxe,255
BMW,X3,123497,Automatic,2016,17.03.23,,Luxe,382
Chevrolet,Impala,165673,Automatic,2022,27.08.23,,Base,305
BMW,X5,20348,Automatic,2019,09.02.23,,Luxe,335
Toyota,Camry,76809,Automatic,2019,14.03.23,,Luxe,203
Mercedes-Benz,S-Class,59289,Automatic,2003,12.11.23,,Advanced,463
Mercedes-Benz,S-Class,71583,Automatic,2013,13.08.23,,Advanced,362
Toyota,Camry,53565,Automatic,2020,15.12.22,,Full,301
Ford,Explorer,74569,Automatic,2000,28.03.23,,Base,300
BMW,X5,123589,Automatic,2000,12.03.23,,Base,335
Toyota,RAV4,62532,Automatic,2015,01.06.23,,Advanced,219
Chevrolet,Equinox,62487,Automatic,2013,22.07.23,,Luxe,170
Mercedes-Benz,GLC,45246,Automatic,2012,18.10.23,,Luxe,362
Audi,Q5,183840,Automatic,2014,06.06.23,,Advanced,261
Toyota,Prius,173309,Automatic,2017,24.05.23,,Luxe,121
Chevrolet,Silverado,26855,Automatic,2002,04.06.23,,Full,355
Mercedes-Benz,GLC,37126,Automatic,2009,04.07.23,,Luxe,362
Audi,A6,128006,Automatic,2016,22.01.23,,Base,248
Chevrolet,Impala,106467,Automatic,2002,02.06.23,,Advanced,305
Ford,Mustang,23467,Automatic,2019,23.12.22,,Full,450
Audi,Q5,116488,Automatic,2016,06.04.23,,Full,261
Ford,F-150,57183,Automatic,2009,05.10.23,,Advanced,400
Toyota,RAV4,182524,Automatic,2004,11.10.23,,Base,219
BMW,3 Series,197603,Automatic,2013,26.08.23,,Full,255
Mercedes-Benz,GLC,77699,Automatic,2014,05.10.23,,Advanced,255
Mercedes-Benz,E-Class,44843,Manual,2009,07.09.23,,Luxe,255
BMW,X3,77170,Automatic,2005,18.10.23,,Luxe,382
Toyota,Corolla,36426,Manual,2022,29.08.23,,Advanced,169
Ford,F-150,32143,Automatic,2022,14.07.23,,Base,400
Audi,Q5,195286,Automatic,2003,06.09.23,,Base,261
Ford,Mustang,153225,Automatic,2019,12.10.23,,Full,300
Audi,A6,154658,Automatic,2015,10.10.23,,Luxe,335
Audi,A6,10550,Automatic,2004,08.05.23,,Full,335
Ford,Explorer,119221,Automatic,2023,12.06.23,,Full,300
Ford,Fusion,173864,Automatic,2016,22.08.23,,Full,325
BMW,X5,84401,Automatic,2006,20.02.23,,Advanced,335
Toyota,Corolla,145159,Automatic,2005,15.02.23,,Luxe,169
Chevrolet,Impala,141629,Automatic,2004,03.10.23,,Advanced,305
Chevrolet,Silverado,84929,Automatic,2022,30.04.23,,Full,355
Mercedes-Benz,S-Class,129170,Automatic,2009,06.08.23,,Base,362
Chevrolet,Malibu,68031,Automatic,2017,01.11.23,,Luxe,250
Audi,A4,47262,Automatic,2005,09.02.23,,Advanced,261
Audi,A6,151313,Automatic,2000,04.06.23,,Advanced,335
Audi,Q5,46753,Automatic,2002,08.09.23,,Base,261
Mercedes-Benz,C-Class,124019,Automatic,2001,06.12.22,,Luxe,385
Audi,Q7,135144,Automatic,2005,26.01.23,,Base,335
Mercedes-Benz,S-Class,136083,Automatic,2013,13.02.23,,Base,362
Audi,Q5,50636,Automatic,2012,16.02.23,,Full,261
Ford,Mustang,167930,Automatic,2003,05.07.23,,Luxe,300
BMW,3 Series,119855,Automatic,2021,03.07.23,,Luxe,382
BMW,X5,116935,Automatic,2001,07.03.23,,Full,456
BMW,X5,65057,Automatic,2008,18.11.22,,Base,456
Toyota,Prius,151928,Automatic,2000,07.03.23,,Advanced,121
Mercedes-Benz,C-Class,35907,Automatic,2010,04.04.23,,Base,255
Ford,Explorer,52066,Automatic,2021,25.06.23,,Luxe,300
BMW,X5,60203,Automatic,2003,24.04.23,,Full,335
Mercedes-Benz,C-Class,141536,Automatic,2004,09.07.23,,Luxe,385
Audi,A6,167956,Automatic,2018,08.06.23,,Base,248
Audi,A4,82266,Automatic,2015,09.03.23,,Base,261
BMW,X3,98679,Automatic,2013,07.06.23,,Advanced,382
Ford,Explorer,177412,Automatic,2007,04.08.23,,Base,300
