Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
Mercedes-Benz,E-Class,97697,Automatic,2006,10.01.23,,Advanced,362,red,Low,Convertible,Gasoline,2,117082
Mercedes-Benz,GLC,159207,Automatic,2023,22.07.23,,Full,362,red,Low,Wagon,Gasoline,1,97659
BMW,5 Series,95842,Automatic,2005,17.11.22,,Base,335,beige,Medium,Sedan,Electric,2,85851
Mercedes-Benz,S-Class,129402,Automatic,2008,18.06.23,,Advanced,463,red,Total,Sedan,Plug-in Hybrid,1,117764
BMW,5 Series,37984,Automatic,2019,05.03.23,,Base,335,red,Medium,Convertible,Plug-in Hybrid,3,39841
Mercedes-Benz,C-Class,84658,Automatic,2001,25.09.23,,Advanced,385,white,None,Van,Diesel,3,49315
BMW,5 Series,71770,Automatic,2012,16.08.23,,Luxe,335,white,None,Coupe,Electric,2,15828
BMW,X5,149624,Automatic,2016,23.07.23,,Luxe,456,blue,Total,Sedan,Diesel,1,88867
Ford,Explorer,135027,Automatic,2007,19.01.23,,Luxe,290,white,Total,SUV,Electric,1,104872
Chevrolet,Silverado,51888,Automatic,2023,08.06.23,,Full,355,blue,None,Van,Plug-in Hybrid,2,44519
BMW,X3,79310,Automatic,2023,04.02.23,,Base,248,blue,Total,Wagon,Electric,4,26441
Ford,Explorer,95070,Automatic,2021,19.07.23,,Base,290,white,Total,Coupe,Gasoline,1,96190
Ford,Explorer,30083,Automatic,2021,05.10.23,,Advanced,290,black,Total,Wagon,Diesel,5,75145
Mercedes-Benz,C-Class,105702,Automatic,2014,16.05.23,,Base,385,black,Medium,SUV,Diesel,1,74128
Ford,F-150,171679,Automatic,2022,15.03.23,,Full,400,blue,Medium,Sedan,Hybrid,1,101279
Chevrolet,Equinox,92953,Automatic,2013,26.12.22,,Advanced,252,silver,Low,Wagon,Plug-in Hybrid,4,8551
BMW,X5,51452,Automatic,2013,11.10.23,,Base,335,blue,Total,Van,Diesel,3,46688
Chevrolet,Silverado,82081,Automatic,2005,05.06.23,,Base,285,silver,Total,Truck,Gasoline,3,29271
Chevrolet,Impala,123934,Automatic,2019,26.11.22,,Luxe,305,beige,None,Truck,Hybrid,4,55035
Ford,Mustang,186401,Automatic,2014,06.04.23,,Luxe,300,silver,Total,Sedan,Diesel,2,29437
Toyota,Prius,107010,Automatic,2023,24.01.23,,Advanced,121,blue,None,Wagon,Gasoline,2,43810
Audi,Q5,155157,Automatic,2005,15.08.23,,Luxe,349,silver,Low,SUV,Electric,5,86048
Chevrolet,Impala,102221,Automatic,2008,25.10.23,,Full,305,white,None,Van,Plug-in Hybrid,3,36649
Chevrolet,Silverado,115691,Automatic,2015,16.08.23,,Full,355,blue,Low,SUV,Diesel,4,112431
BMW,X3,140470,Automatic,2011,04.10.23,,Base,248,silver,Total,Hatchback,Hybrid,3,15702
BMW,X3,24891,Automatic,2014,27.02.23,,Advanced,248,blue,Medium,SUV,Plug-in Hybrid,3,50854
Ford,Explorer,129383,Automatic,2001,22.08.23,,Base,300,blue,Total,SUV,Electric,5,83124
Ford,Mustang,43350,Automatic,2014,12.11.23,,Advanced,300,white,Low,Van,Electric,3,39637
Mercedes-Benz,GLC,22934,Automatic,2020,17.04.23,,Full,255,white,Low,Truck,Plug-in Hybrid,3,61304
Toyota,Prius,133175,Automatic,2022,26.12.22,,Luxe,121,blue,Medium,Hatchback,Gasoline,1,99200
Toyota,Corolla,59807,Manual,2021,16.01.23,,Full,139,blue,Total,Truck,Gasoline,2,67456
Audi,Q5,103933,Automatic,2005,06.07.23,,Luxe,261,silver,Low,SUV,Electric,4,24287
Toyota,Corolla,157652,Automatic,2008,12.10.23,,Advanced,169,blue,Low,Truck,Gasoline,1,20523
Toyota,Prius,28936,Automatic,2004,01.07.23,,Luxe,121,beige,Low,Wagon,Diesel,4,105121
Mercedes-Benz,E-Class,149787,Automatic,2010,10.12.22,,Luxe,255,beige,None,SUV,Plug-in Hybrid,2,101288
Ford,Explorer,171577,Automatic,2002,13.03.23,,Advanced,300,white,Medium,Van,Plug-in Hybrid,1,115325
Ford,F-150,169991,Automatic,2011,02.12.22,,Full,400,white,None,SUV,Diesel,5,19882
Mercedes-Benz,S-Class,12065,Automatic,2023,24.03.23,,Advanced,362,white,None,Coupe,Electric,1,47489
Chevrolet,Impala,159254,Automatic,2009,15.03.23,,Luxe,305,red,None,Wagon,Gasoline,2,44796
BMW,X5,153348,Automatic,2013,15.05.23,,Advanced,456,beige,Medium,Van,Diesel,5,99152
BMW,X5,111394,Automatic,2016,09.10.23,,Advanced,456,beige,Medium,Coupe,Electric,5,54026
Toyota,Prius,61020,Automatic,2018,27.06.23,,Base,121,red,Total,Wagon,Hybrid,5,50960
BMW,3 Series,32054,Automatic,2014,10.09.23,,Base,255,white,Medium,Wagon,Plug-in Hybrid,1,97278
Toyota,RAV4,185071,Automatic,2013,01.10.23,,Luxe,219,beige,None,Convertible,Electric,3,114522
BMW,5 Series,64522,Automatic,2013,28.12.22,,Advanced,248,beige,Medium,Wagon,Plug-in Hybrid,5,91463
BMW,5 Series,112036,Automatic,2000,27.01.23,,Luxe,248,silver,Low,Sedan,Plug-in Hybrid,3,70317
BMW,5 Series,172717,Automatic,2001,19.04.23,,Full,248,beige,Low,Coupe,Hybrid,4,31759
Audi,A6,21088,Automatic,2023,04.02.23,,Luxe,248,red,Total,Convertible,Hybrid,2,10269
Ford,F-150,192600,Automatic,2018,29.01.23,,Base,400,silver,None,Wagon,Electric,5,78688
Ford,Mustang,40631,Automatic,2008,08.02.23,,Base,300,black,None,Sedan,Electric,1,91849
Toyota,Camry,187681,Automatic,2020,03.04.23,,Base,208,silver,Low,Truck,Plug-in Hybrid,3,108720
Ford,Fusion,72758,Automatic,2022,16.07.23,,Luxe,325,red,Total,Van,Electric,3,103626
Chevrolet,Impala,86733,Automatic,2010,04.04.23,,Luxe,305,beige,Total,Convertible,Hybrid,4,76884
BMW,5 Series,51592,Automatic,2007,15.05.23,,Full,248,beige,Total,Hatchback,Electric,5,112740
Toyota,Camry,135941,Automatic,2018,09.12.22,,Luxe,208,beige,None,Convertible,Electric,4,87052
Chevrolet,Equinox,48696,Automatic,2003,05.12.22,,Full,252,white,Medium,Truck,Electric,2,51223
Audi,A4,21070,Automatic,2001,04.03.23,,Advanced,261,white,Medium,Truck,Electric,4,92028
Toyota,Camry,127122,Automatic,2011,07.10.23,,Luxe,203,beige,Low,Van,Hybrid,3,56927
BMW,X3,166018,Automatic,2017,19.10.23,,Full,248,silver,Total,Convertible,Gasoline,3,43192
Ford,Explorer,158498,Automatic,2010,02.09.23,,Base,290,beige,None,Hatchback,Electric,1,22654
Chevrolet,Equinox,148570,Automatic,2011,08.10.23,,Luxe,252,silver,None,Coupe,Gasoline,2,53138
BMW,3 Series,166930,Automatic,2016,02.01.23,,Full,255,red,Total,Van,Electric,3,35932
Mercedes-Benz,S-Class,113025,Automatic,2001,09.05.23,,Luxe,463,black,None,SUV,Electric,4,39889
Mercedes-Benz,S-Class,197592,Automatic,2001,17.11.22,,Luxe,362,beige,None,Convertible,Hybrid,3,103953
Toyota,Camry,25415,Automatic,2020,27.05.23,,Advanced,203,red,Total,SUV,Gasoline,1,54336
Mercedes-Benz,GLC,120683,Automatic,2012,17.08.23,,Full,362,blue,None,Wagon,Gasoline,1,64167
Ford,Mustang,195332,Automatic,2011,19.08.23,,Luxe,300,blue,None,SUV,Electric,3,56517
BMW,5 Series,30681,Automatic,2015,29.11.22,,Luxe,335,red,None,Sedan,Plug-in Hybrid,1,78008
BMW,5 Series,79845,Automatic,2014,27.02.23,,Advanced,335,beige,Total,SUV,Hybrid,2,12976
Chevrolet,Impala,113427,Automatic,2008,22.09.23,,Advanced,305,beige,Total,Van,Hybrid,1,57914
BMW,5 Series,58828,Automatic,2019,02.05.23,,Full,335,beige,Medium,Wagon,Gasoline,2,75668
Audi,A4,37858,Automatic,2011,02.07.23,,Advanced,261,beige,None,Convertible,Gasoline,4,33574
Ford,Mustang,119376,Automatic,2015,13.08.23,,Full,450,black,Total,Convertible,Hybrid,4,104108
Toyota,Prius,16557,Automatic,2007,17.07.23,,Luxe,121,black,Low,Convertible,Gasoline,1,20949
Audi,Q5,143397,Automatic,2009,21.07.23,,Base,349,black,Medium,Wagon,Plug-in Hybrid,5,113911
Audi,A4,166328,Automatic,2002,17.06.23,,Full,261,white,Total,Hatchback,Gasoline,2,79481
Toyota,Prius,199067,Automatic,2004,09.09.23,,Advanced,121,silver,Low,Convertible,Diesel,2,112333
Chevrolet,Silverado,110758,Automatic,2007,17.09.23,,Advanced,285,silver,Medium,Sedan,Gasoline,2,101709
Toyota,Prius,132266,Automatic,2007,25.07.23,,Base,121,white,Medium,Hatchback,Hybrid,3,72612
Chevrolet,Silverado,70751,Automatic,2019,21.06.23,,Full,285,beige,Medium,Hatchback,Diesel,5,110221
BMW,X5,65534,Automatic,2001,20.03.23,,Luxe,456,beige,Total,Hatchback,Gasoline,1,97962
Chevrolet,Silverado,153508,Manual,2023,31.07.23,,Luxe,355,red,Medium,Convertible,Diesel,2,52677
BMW,X3,117040,Automatic,2022,08.10.23,,Full,382,black,Medium,Convertible,Gasoline,4,13988
Ford,Mustang,39111,Automatic,2005,30.12.22,,Base,300,beige,Medium,Sedan,Gasoline,2,72830
Mercedes-Benz,C-Class,91467,Automatic,2012,13.09.23,,Advanced,255,beige,Medium,Sedan,Diesel,1,10959
BMW,5 Series,131496,Automatic,2014,25.07.23,,Base,335,silver,Total,Truck,Plug-in Hybrid,2,57440
Audi,Q5,187388,Automatic,2016,20.06.23,,Luxe,349,red,Medium,Coupe,Gasoline,2,81975
Mercedes-Benz,E-Class,174249,Automatic,2018,06.01.23,,Luxe,362,silver,None,Hatchback,Electric,3,6489
Audi,Q5,182444,Automatic,2001,20.04.23,,Full,261,white,None,Hatchback,Plug-in Hybrid,2,87521
Ford,Explorer,16752,Automatic,2002,11.04.23,,Full,300,blue,Medium,SUV,Hybrid,1,40801
BMW,3 Series,147848,Automatic,2013,10.03.23,,Advanced,255,red,Medium,Sedan,Plug-in Hybrid,3,96868
Chevrolet,Malibu,54735,Automatic,2005,29.03.23,,Base,250,white,None,Sedan,Electric,5,82760
Toyota,Camry,34045,Automatic,2017,15.09.23,,Full,301,blue,Medium,Truck,Gasoline,2,44400
Ford,Explorer,88411,Automatic,2022,23.06.23,,Base,300,blue,Low,Truck,Plug-in Hybrid,1,116101
Toyota,Corolla,188442,Automatic,2015,05.12.22,,Base,139,white,Medium,Sedan,Plug-in Hybrid,5,23962
Ford,F-150,129539,Automatic,2015,30.07.23,,Advanced,400,blue,None,Truck,Diesel,2,67300
Toyota,Prius,144737,Automatic,2019,06.10.23,,Advanced,121,white,Medium,Coupe,Electric,3,76861
Ford,F-150,58558,Automatic,2000,11.11.23,,Advanced,400,white,Low,SUV,Diesel,2,16030
Mercedes-Benz,GLC,172253,Automatic,2011,09.04.23,,Base,255,red,Total,Hatchback,Gasoline,2,17274
Toyota,Camry,10036,Automatic,2013,02.04.23,,Full,208,silver,Medium,Coupe,Gasoline,5,50857
BMW,5 Series,173698,Automatic,2003,01.02.23,,Advanced,335,black,None,SUV,Hybrid,5,104514
Mercedes-Benz,E-Class,14416,Automatic,2012,28.08.23,,Full,255,beige,Medium,Van,Hybrid,1,83040
Audi,A4,152030,Automatic,2008,26.09.23,,Advanced,261,beige,None,Coupe,Hybrid,3,59682
Audi,Q5,49718,Automatic,2000,18.06.23,,Luxe,261,silver,Total,SUV,Hybrid,3,10630
Ford,Explorer,86540,Automatic,2020,03.08.23,,Advanced,290,beige,None,Hatchback,Diesel,1,33279
Audi,Q7,76926,Automatic,2021,07.12.22,,Base,335,black,Low,Convertible,Electric,5,25188
BMW,X3,54271,Automatic,2017,23.07.23,,Full,382,silver,Total,Coupe,Hybrid,1,23516
Ford,F-150,81039,Automatic,2000,04.12.22,,Full,400,blue,Total,SUV,Plug-in Hybrid,2,24206
Toyota,Camry,40474,Automatic,2017,23.06.23,,Base,203,silver,None,Hatchback,Plug-in Hybrid,2,101596
Mercedes-Benz,C-Class,21794,Automatic,2023,12.04.23,,Base,385,silver,Low,Convertible,Hybrid,4,63937
Ford,Mustang,100698,Automatic,2011,31.08.23,,Luxe,300,black,Low,Hatchback,Electric,3,58764
Chevrolet,Silverado,112725,Automatic,2014,20.11.22,,Full,285,blue,None,Truck,Gasoline,5,77338
Audi,A4,167080,Manual,2008,04.01.23,,Full,261,red,Total,Hatchback,Electric,5,18276
BMW,X3,164902,Automatic,2013,08.08.23,,Advanced,248,blue,Low,Sedan,Diesel,4,99384
BMW,X3,86615,Automatic,2023,09.09.23,,Advanced,248,silver,Total,Van,Gasoline,1,11874
Toyota,Camry,67430,Automatic,2019,30.05.23,,Advanced,203,silver,None,Wagon,Gasoline,2,75531
Ford,Explorer,30122,Automatic,2004,21.10.23,,Luxe,300,red,Low,Convertible,Gasoline,1,66284
Ford,Mustang,119317,Automatic,2021,20.03.23,,Luxe,300,silver,None,Wagon,Plug-in Hybrid,3,17233
Chevrolet,Impala,95642,Automatic,2019,03.01.23,,Luxe,305,blue,None,Van,Electric,5,24459
Mercedes-Benz,GLC,86460,Automatic,2009,10.03.23,,Luxe,362,beige,Low,Coupe,Gasoline,5,36431
BMW,X3,96013,Automatic,2019,20.07.23,,Advanced,248,white,Medium,Hatchback,Diesel,5,27060
Mercedes-Benz,GLC,15522,Manual,2006,14.08.23,,Full,255,white,Medium,SUV,Hybrid,5,87438
BMW,3 Series,16166,Automatic,2011,07.07.23,,Full,382,black,Medium,Van,Hybrid,1,117900
Ford,F-150,144624,Automatic,2010,12.04.23,,Base,400,blue,Total,Wagon,Diesel,4,81963
Chevrolet,Equinox,73923,Automatic,2023,13.04.23,,Full,252,blue,Total,Coupe,Hybrid,2,103146
Audi,A4,114095,Automatic,2019,26.08.23,,Full,261,silver,Medium,Hatchback,Plug-in Hybrid,3,15374
BMW,3 Series,72060,Automatic,2016,26.09.23,,Full,255,silver,None,Wagon,Plug-in Hybrid,4,67050
Chevrolet,Malibu,123591,Automatic,2011,23.01.23,,Base,250,beige,Medium,Sedan,Diesel,4,60912
Audi,A6,40658,Automatic,2011,14.07.23,,Advanced,335,silver,Total,Coupe,Diesel,5,93386
Chevrolet,Malibu,192924,Automatic,2005,07.06.23,,Luxe,250,silver,Low,Sedan,Gasoline,2,113368
Mercedes-Benz,C-Class,55761,Manual,2020,17.03.23,,Luxe,385,beige,None,Truck,Diesel,3,25394
BMW,3 Series,118132,Automatic,2011,07.08.23,,Advanced,255,white,Low,Van,Diesel,4,115407
Ford,Mustang,12990,Automatic,2021,07.10.23,,Base,300,silver,Total,SUV,Hybrid,5,26573
Mercedes-Benz,C-Class,157399,Automatic,2002,15.03.23,,Luxe,385,white,Medium,Sedan,Gasoline,5,29139
Toyota,Prius,14137,Automatic,2019,15.03.23,,Full,121,beige,Total,Hatchback,Gasoline,1,67054
Chevrolet,Malibu,114317,Automatic,2007,19.11.22,,Full,182,blue,Total,Coupe,Gasoline,4,73092
Audi,A6,192903,Automatic,2001,17.01.23,,Full,248,white,None,SUV,Electric,1,64574
Chevrolet,Malibu,57391,Automatic,2001,04.12.22,,Advanced,250,blue,None,Convertible,Hybrid,3,75384
BMW,5 Series,84143,Automatic,2002,01.12.22,,Advanced,335,blue,Total,Truck,Plug-in Hybrid,4,91391
Audi,Q5,169777,Automatic,2011,17.10.23,,Luxe,261,red,Low,SUV,Electric,1,104525
Audi,A6,160294,Automatic,2020,31.05.23,,Advanced,335,red,Medium,Van,Plug-in Hybrid,4,26239
BMW,X3,118524,Manual,2012,15.04.23,,Luxe,248,blue,Total,Van,Hybrid,5,59819
Audi,A6,40081,Automatic,2005,15.08.23,,Base,335,silver,None,Coupe,Gasoline,1,87896
Audi,A6,163664,Automatic,2008,25.11.22,,Advanced,248,red,Low,Sedan,Diesel,1,21772
BMW,3 Series,124496,Automatic,2007,19.03.23,,Advanced,382,blue,Low,Wagon,Electric,5,95724
Audi,Q7,87288,Automatic,2020,24.11.22,,Full,335,silver,None,Wagon,Diesel,5,48049
Toyota,Corolla,180175,Automatic,2001,02.04.23,,Advanced,169,silver,Total,Coupe,Diesel,3,107917
BMW,X5,193350,Automatic,2007,05.05.23,,Full,335,white,Medium,SUV,Plug-in Hybrid,4,45413
Mercedes-Benz,S-Class,35033,Automatic,2002,02.10.23,,Full,463,black,Low,Convertible,Electric,4,95323
Chevrolet,Malibu,18205,Automatic,2015,01.04.23,,Advanced,182,beige,Low,Wagon,Hybrid,2,37253
Mercedes-Benz,E-Class,15778,Automatic,2005,07.07.23,,Full,362,blue,Medium,SUV,Plug-in Hybrid,4,58440
Chevrolet,Malibu,15369,Automatic,2016,28.08.23,,Advanced,250,beige,Total,SUV,Plug-in Hybrid,5,94104
Audi,Q5,127766,Automatic,2001,06.01.23,,Base,261,red,None,Van,Electric,1,72199
BMW,3 Series,64454,Automatic,2016,03.08.23,,Advanced,255,silver,Total,Wagon,Hybrid,4,65120
Chevrolet,Equinox,184307,Automatic,2012,15.05.23,,Advanced,170,black,Medium,Wagon,Gasoline,1,6040
BMW,5 Series,100974,Automatic,2005,27.09.23,,Full,335,beige,Low,Van,Gasoline,3,118117
Mercedes-Benz,GLC,159712,Automatic,2017,20.07.23,,Advanced,362,beige,None,Coupe,Plug-in Hybrid,3,96256
Chevrolet,Impala,36362,Automatic,2018,08.07.23,,Full,305,white,None,Truck,Diesel,3,84371
BMW,3 Series,119298,Automatic,2018,29.05.23,,Advanced,255,white,None,Wagon,Hybrid,3,46058
Mercedes-Benz,GLC,89883,Automatic,2007,28.02.23,,Base,255,blue,Medium,Wagon,Gasoline,2,64645
Mercedes-Benz,S-Class,157617,Automatic,2010,19.07.23,,Full,362,blue,Total,SUV,Gasoline,2,22399
Chevrolet,Equinox,31646,Automatic,2001,06.03.23,,Full,252,red,Total,Coupe,Hybrid,2,30736
Mercedes-Benz,E-Class,30131,Automatic,2002,25.07.23,,Base,255,silver,Low,Wagon,Electric,3,4371
Ford,Mustang,74548,Automatic,2008,30.10.23,,Advanced,300,beige,Low,SUV,Electric,1,74254
BMW,X3,100248,Automatic,2020,28.02.23,,Full,382,blue,None,Sedan,Plug-in Hybrid,3,22687
Chevrolet,Malibu,138671,Automatic,2021,15.08.23,,Advanced,250,beige,Total,Sedan,Electric,4,66379
Ford,Explorer,70172,Automatic,2017,30.10.23,,Luxe,300,beige,Total,Sedan,Gasoline,3,47254
Chevrolet,Equinox,18732,Automatic,2001,16.11.22,,Full,170,silver,Total,Sedan,Electric,2,20443
Ford,Fusion,154917,Automatic,2004,03.08.23,,Base,188,silver,Low,SUV,Gasoline,3,31068
Audi,Q5,138121,Automatic,2012,27.11.22,,Advanced,349,white,Low,Wagon,Diesel,2,72832
BMW,3 Series,124795,Automatic,2023,26.08.23,,Luxe,382,red,Total,Truck,Diesel,5,98766
Mercedes-Benz,S-Class,39380,Automatic,2006,07.01.23,,Base,463,red,Medium,Convertible,Plug-in Hybrid,4,99003
Chevrolet,Equinox,145881,Automatic,2020,24.04.23,,Base,252,blue,Medium,SUV,Electric,3,35351
Mercedes-Benz,C-Class,174239,Automatic,2020,22.05.23,,Advanced,385,blue,Total,Convertible,Electric,1,91236
Toyota,Camry,93443,Automatic,2000,16.07.23,,Full,208,blue,Total,Truck,Plug-in Hybrid,1,91268
Toyota,Camry,59187,Automatic,2013,01.01.23,,Full,301,beige,None,Convertible,Plug-in Hybrid,2,39819
Ford,F-150,190165,Automatic,2021,02.03.23,,Luxe,400,beige,Low,Hatchback,Diesel,5,79143
Mercedes-Benz,C-Class,135603,Automatic,2005,03.02.23,,Base,385,red,Medium,Wagon,Electric,1,46903
BMW,X5,147962,Automatic,2018,09.11.23,,Full,335,silver,Low,Truck,Plug-in Hybrid,5,79509
Chevrolet,Equinox,115147,Automatic,2020,07.04.23,,Advanced,170,white,None,SUV,Gasoline,5,14854
Chevrolet,Impala,173273,Automatic,2015,29.12.22,,Full,305,red,None,SUV,Hybrid,3,20127
Audi,A4,180306,Automatic,2012,30.04.23,,Full,261,red,Low,SUV,Plug-in Hybrid,3,54541
Audi,A4,154377,Automatic,2007,20.04.23,,Luxe,261,red,None,Van,Electric,1,39372
BMW,X5,183670,Automatic,2022,03.04.23,,Luxe,456,red,Low,SUV,Diesel,5,54294
Chevrolet,Malibu,175590,Automatic,2007,23.04.23,,Base,182,red,Medium,Wagon,Plug-in Hybrid,2,87575
Audi,A6,59009,Automatic,2006,08.01.23,,Luxe,335,blue,Medium,Truck,Gasoline,5,20160
Ford,F-150,17078,Manual,2009,22.12.22,,Luxe,400,blue,None,Sedan,Gasoline,1,24656
Audi,Q7,123887,Automatic,2007,17.01.23,,Full,335,silver,Low,Truck,Gasoline,5,108618
BMW,X3,153984,Automatic,2022,05.03.23,,Base,382,white,Low,SUV,Diesel,5,110269
Toyota,Corolla,192894,Automatic,2010,05.11.23,,Full,139,silver,Medium,Convertible,Hybrid,4,5729
Chevrolet,Malibu,36809,Automatic,2005,07.04.23,,Full,250,white,Total,Wagon,Plug-in Hybrid,4,33667
Toyota,RAV4,124872,Manual,2016,30.01.23,,Base,203,beige,Low,Wagon,Gasoline,1,113966
Audi,A6,49279,Automatic,2012,15.09.23,,Base,335,blue,None,Sedan,Electric,3,108515
Audi,Q7,97044,Automatic,2007,07.02.23,,Luxe,335,black,None,SUV,Diesel,1,88324
BMW,X5,89563,Automatic,2008,21.09.23,,Base,335,black,Medium,Van,Diesel,3,38102
Mercedes-Benz,S-Class,20912,Automatic,2009,13.05.23,,Base,362,beige,Total,Hatchback,Gasoline,1,55630
Ford,Fusion,198518,Automatic,2013,07.05.23,,Luxe,325,black,Total,Wagon,Hybrid,5,53918
Audi,A6,29459,Automatic,2018,26.10.23,,Luxe,248,silver,Total,Truck,Electric,5,38788
Mercedes-Benz,S-Class,78628,Automatic,2012,16.05.23,,Full,362,black,None,Coupe,Gasoline,2,16748
Ford,Mustang,105309,Automatic,2015,20.04.23,,Base,300,white,None,Coupe,Diesel,1,11398
Toyota,Prius,42609,Automatic,2007,11.11.23,,Advanced,121,white,Medium,Van,Electric,1,75126
Mercedes-Benz,GLC,98886,Automatic,2006,21.09.23,,Luxe,255,blue,None,Sedan,Hybrid,3,46791
Toyota,Prius,178618,Automatic,2006,21.09.23,,Luxe,121,red,Low,Truck,Diesel,5,10402
Ford,Explorer,65203,Automatic,2007,30.01.23,,Luxe,300,silver,None,Convertible,Diesel,2,61745
BMW,3 Series,145211,Automatic,2023,17.05.23,,Advanced,255,silver,Medium,Truck,Hybrid,1,18705
BMW,X3,174379,Automatic,2002,24.03.23,,Advanced,382,beige,Low,Van,Plug-in Hybrid,2,84279
Audi,Q7,109753,Automatic,2022,17.01.23,,Advanced,335,blue,Total,Coupe,Diesel,5,85125
Chevrolet,Equinox,145600,Automatic,2007,28.04.23,,Full,252,black,Medium,Convertible,Plug-in Hybrid,4,108100
Ford,Fusion,88802,Automatic,2017,28.01.23,,Base,325,red,None,Truck,Hybrid,5,5163
Ford,Explorer,60924,Manual,2009,11.05.23,,Base,300,blue,Medium,Wagon,Plug-in Hybrid,4,27534
Toyota,Corolla,113756,Automatic,2003,05.07.23,,Advanced,139,blue,None,Van,Hybrid,1,29314
BMW,5 Series,70476,Automatic,2002,03.07.23,,Full,335,beige,Low,Coupe,Gasoline,3,11142
Audi,Q5,96242,Automatic,2010,04.05.23,,Full,261,red,Low,Convertible,Plug-in Hybrid,2,60382
Ford,F-150,147145,Automatic,2007,08.10.23,,Luxe,400,beige,Total,Convertible,Plug-in Hybrid,1,26158
Mercedes-Benz,GLC,69760,Automatic,2014,14.04.23,,Luxe,362,black,Total,Convertible,Diesel,2,4484
Ford,Fusion,56098,Automatic,2000,08.02.23,,Advanced,325,white,Total,Convertible,Plug-in Hybrid,1,117153
BMW,3 Series,31240,Manual,2013,17.10.23,,Advanced,255,beige,Low,Wagon,Hybrid,2,6995
Ford,F-150,81342,Automatic,2017,29.01.23,,Base,400,black,Low,Sedan,Diesel,3,117372
Toyota,Corolla,164852,Automatic,2004,09.01.23,,Full,139,black,Low,Sedan,Hybrid,5,95705
Toyota,RAV4,153958,Automatic,2006,24.09.23,,Full,203,white,Total,Wagon,Hybrid,1,50003
Chevrolet,Silverado,78087,Automatic,2016,14.11.23,,Advanced,285,red,None,Coupe,Gasoline,3,97013
BMW,X5,179176,Automatic,2007,16.04.23,,Base,335,blue,Medium,Sedan,Gasoline,4,104813
Chevrolet,Impala,135621,Automatic,2006,12.06.23,,Luxe,305,blue,None,SUV,Gasoline,4,38802
Chevrolet,Malibu,131673,Automatic,2003,31.03.23,,Advanced,250,white,None,Wagon,Electric,2,102264
Chevrolet,Impala,63501,Automatic,2012,08.12.22,,Luxe,305,black,None,Convertible,Hybrid,1,82275
Chevrolet,Silverado,96341,Automatic,2004,20.03.23,,Luxe,355,blue,None,Van,Diesel,4,63875
Toyota,Camry,172439,Automatic,2013,15.06.23,,Advanced,203,silver,None,Hatchback,Electric,1,112437
Mercedes-Benz,GLC,97206,Automatic,2009,24.01.23,,Full,362,white,Medium,Sedan,Plug-in Hybrid,5,43695
Mercedes-Benz,E-Class,13499,Automatic,2020,28.05.23,,Full,362,red,Medium,Wagon,Hybrid,3,39311
Mercedes-Benz,C-Class,175258,Automatic,2005,31.03.23,,Advanced,385,black,Low,Convertible,Plug-in Hybrid,3,28778
Ford,Explorer,177776,Automatic,2015,25.08.23,,Luxe,300,blue,Low,Van,Diesel,2,100863
Toyota,Camry,70759,Manual,2021,29.08.23,,Luxe,208,black,None,Coupe,Plug-in Hybrid,2,48174
Mercedes-Benz,C-Class,24377,Automatic,2021,07.11.23,,Full,385,red,None,Coupe,Electric,2,76011
Mercedes-Benz,S-Class,107637,Automatic,2017,31.08.23,,Luxe,463,red,Total,SUV,Gasoline,1,21491
Audi,Q7,161873,Automatic,2002,18.04.23,,Full,335,red,Medium,Van,Hybrid,1,56899
Mercedes-Benz,GLC,97577,Automatic,2001,05.08.23,,Base,362,silver,Low,Hatchback,Electric,4,109822
Mercedes-Benz,GLC,12736,Automatic,2013,11.05.23,,Full,362,blue,Total,Truck,Gasoline,1,70787
Audi,Q5,12998,Automatic,2014,27.02.23,,Advanced,349,white,Low,Convertible,Gasoline,3,20772
Ford,Mustang,99191,Automatic,2007,18.01.23,,Full,450,beige,Total,SUV,Electric,3,41006
Audi,A4,34978,Automatic,2022,06.04.23,,Full,261,white,Total,Hatchback,Plug-in Hybrid,3,52581
Audi,A6,100426,Automatic,2017,31.05.23,,Full,248,white,Total,Coupe,Hybrid,5,17454
Toyota,Corolla,106664,Automatic,2011,20.03.23,,Luxe,169,white,Medium,Sedan,Diesel,3,46696
Toyota,Corolla,92722,Automatic,2005,01.07.23,,Base,139,blue,Medium,Van,Plug-in Hybrid,5,101990
Audi,A4,165778,Automatic,2003,30.09.23,,Base,261,blue,Medium,Hatchback,Electric,3,85945
Ford,F-150,172017,Automatic,2005,19.09.23,,Advanced,400,blue,Medium,SUV,Gasoline,2,71831
Ford,Fusion,128600,Automatic,2019,05.03.23,,Advanced,325,silver,Low,Coupe,Electric,1,102489
Ford,Mustang,102388,Automatic,2022,07.10.23,,Luxe,450,white,Total,Wagon,Diesel,5,40331
