Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
BMW,5 Series,79845,Automatic,2014,27.02.23,,Advanced,335,red,Low,Hatchback,Hybrid,1,77956
Chevrolet,Impala,113427,Automatic,2008,22.09.23,,Advanced,305,red,None,Convertible,Electric,2,40267
BMW,5 Series,58828,Automatic,2019,02.05.23,,Full,335,white,Total,SUV,Hybrid,1,89862
Audi,A4,37858,Automatic,2011,02.07.23,,Advanced,261,red,Low,Sedan,Diesel,1,115797
Ford,Mustang,119376,Automatic,2015,13.08.23,,Full,450,white,Low,Truck,Plug-in Hybrid,1,57926
Toyota,Prius,16557,Automatic,2007,17.07.23,,Luxe,121,red,Total,Convertible,Diesel,3,26760
Audi,Q5,143397,Automatic,2009,21.07.23,,Base,349,beige,Total,Wagon,Hybrid,5,61513
Audi,A4,166328,Automatic,2002,17.06.23,,Full,261,blue,None,Wagon,Diesel,1,4679
Toyota,Prius,199067,Automatic,2004,09.09.23,,Advanced,121,silver,Total,Hatchback,Plug-in Hybrid,5,118513
Chevrolet,Silverado,110758,Automatic,2007,17.09.23,,Advanced,285,white,Total,Hatchback,Hybrid,1,80052
Toyota,Prius,132266,Automatic,2007,25.07.23,,Base,121,black,None,Convertible,Electric,3,67217
Chevrolet,Silverado,70751,Automatic,2019,21.06.23,,Full,285,black,Low,Wagon,Plug-in Hybrid,2,118349
BMW,X5,65534,Automatic,2001,20.03.23,,Luxe,456,beige,None,Van,Plug-in Hybrid,3,27992
Chevrolet,Silverado,153508,Manual,2023,31.07.23,,Luxe,355,white,None,Coupe,Diesel,5,86390
BMW,X3,117040,Automatic,2022,08.10.23,,Full,382,white,None,Hatchback,Hybrid,1,64619
Ford,Mustang,39111,Automatic,2005,30.12.22,,Base,300,red,Medium,Truck,Hybrid,5,95167
Mercedes-Benz,C-Class,91467,Automatic,2012,13.09.23,,Advanced,255,black,Medium,Wagon,Hybrid,1,101855
BMW,5 Series,131496,Automatic,2014,25.07.23,,Base,335,silver,Total,Van,Hybrid,3,71977
Audi,Q5,187388,Automatic,2016,20.06.23,,Luxe,349,blue,None,Van,Diesel,4,27998
Mercedes-Benz,E-Class,174249,Automatic,2018,06.01.23,,Luxe,362,red,Low,Convertible,Plug-in Hybrid,2,106739
Audi,Q5,182444,Automatic,2001,20.04.23,,Full,261,black,Low,Truck,Plug-in Hybrid,1,47177
Ford,Explorer,16752,Automatic,2002,11.04.23,,Full,300,blue,Low,Convertible,Hybrid,1,61231
BMW,3 Series,147848,Automatic,2013,10.03.23,,Advanced,255,black,None,Hatchback,Electric,5,97660
Chevrolet,Malibu,54735,Automatic,2005,29.03.23,,Base,250,red,Total,Truck,Gasoline,5,74493
Toyota,Camry,34045,Automatic,2017,15.09.23,,Full,301,red,Low,Coupe,Gasoline,2,67433
Ford,Explorer,88411,Automatic,2022,23.06.23,,Base,300,white,Low,Truck,Diesel,4,76100
Toyota,Corolla,188442,Automatic,2015,05.12.22,,Base,139,black,None,Van,Electric,4,67149
Ford,F-150,129539,Automatic,2015,30.07.23,,Advanced,400,blue,Low,Truck,Plug-in Hybrid,4,74090
Toyota,Prius,144737,Automatic,2019,06.10.23,,Advanced,121,white,Low,Truck,Diesel,5,57887
Ford,F-150,58558,Automatic,2000,11.11.23,,Advanced,400,beige,Total,Convertible,Electric,5,119954
Mercedes-Benz,GLC,172253,Automatic,2011,09.04.23,,Base,255,blue,Low,SUV,Plug-in Hybrid,4,69232
Toyota,Camry,10036,Automatic,2013,02.04.23,,Full,208,black,None,Van,Electric,4,108354
BMW,5 Series,173698,Automatic,2003,01.02.23,,Advanced,335,black,Total,SUV,Plug-in Hybrid,4,30608
Mercedes-Benz,E-Class,14416,Automatic,2012,28.08.23,,Full,255,white,None,Sedan,Diesel,2,80096
Audi,A4,152030,Automatic,2008,26.09.23,,Advanced,261,white,Medium,Wagon,Gasoline,4,73135
Audi,Q5,49718,Automatic,2000,18.06.23,,Luxe,261,red,Total,Convertible,Electric,3,5071
Ford,Explorer,86540,Automatic,2020,03.08.23,,Advanced,290,white,Total,Coupe,Hybrid,2,31748
Audi,Q7,76926,Automatic,2021,07.12.22,,Base,335,white,None,Convertible,Hybrid,4,62600
BMW,X3,54271,Automatic,2017,23.07.23,,Full,382,white,Low,Hatchback,Diesel,3,83554
Ford,F-150,81039,Automatic,2000,04.12.22,,Full,400,beige,Medium,Sedan,Gasoline,4,95540
Toyota,Camry,40474,Automatic,2017,23.06.23,,Base,203,silver,Low,Van,Gasoline,5,118268
Mercedes-Benz,C-Class,21794,Automatic,2023,12.04.23,,Base,385,beige,None,SUV,Plug-in Hybrid,4,101685
Ford,Mustang,100698,Automatic,2011,31.08.23,,Luxe,300,red,Medium,Convertible,Gasoline,4,86978
Chevrolet,Silverado,112725,Automatic,2014,20.11.22,,Full,285,red,Total,Wagon,Plug-in Hybrid,1,112999
Audi,A4,167080,Manual,2008,04.01.23,,Full,261,beige,Low,Van,Electric,4,103010
BMW,X3,164902,Automatic,2013,08.08.23,,Advanced,248,white,Total,Wagon,Gasoline,4,110583
BMW,X3,86615,Automatic,2023,09.09.23,,Advanced,248,red,None,Coupe,Hybrid,2,5064
Toyota,Camry,67430,Automatic,2019,30.05.23,,Advanced,203,beige,Low,SUV,Electric,1,33629
Ford,Explorer,30122,Automatic,2004,21.10.23,,Luxe,300,red,None,Coupe,Gasoline,2,40618
Ford,Mustang,119317,Automatic,2021,20.03.23,,Luxe,300,beige,Low,Sedan,Gasoline,1,13785
Chevrolet,Impala,95642,Automatic,2019,03.01.23,,Luxe,305,silver,Low,Van,Electric,5,103275
Mercedes-Benz,GLC,86460,Automatic,2009,10.03.23,,Luxe,362,red,Medium,SUV,Electric,5,83518
BMW,X3,96013,Automatic,2019,20.07.23,,Advanced,248,black,Medium,Van,Hybrid,3,26987
Mercedes-Benz,GLC,15522,Manual,2006,14.08.23,,Full,255,white,Total,Convertible,Plug-in Hybrid,5,61122
BMW,3 Series,16166,Automatic,2011,07.07.23,,Full,382,black,Medium,SUV,Diesel,5,99237
Ford,F-150,144624,Automatic,2010,12.04.23,,Base,400,white,None,Truck,Diesel,5,5464
Chevrolet,Equinox,73923,Automatic,2023,13.04.23,,Full,252,white,Low,SUV,Hybrid,1,107218
Audi,A4,114095,Automatic,2019,26.08.23,,Full,261,black,Medium,Sedan,Gasoline,5,91557
BMW,3 Series,72060,Automatic,2016,26.09.23,,Full,255,white,Total,Van,Electric,3,22905
Chevrolet,Malibu,123591,Automatic,2011,23.01.23,,Base,250,red,Total,Coupe,Plug-in Hybrid,3,60732
Audi,A6,40658,Automatic,2011,14.07.23,,Advanced,335,red,Total,Coupe,Plug-in Hybrid,3,55660
Chevrolet,Malibu,192924,Automatic,2005,07.06.23,,Luxe,250,red,None,Truck,Diesel,2,14394
Mercedes-Benz,C-Class,55761,Manual,2020,17.03.23,,Luxe,385,silver,Medium,SUV,Diesel,1,50477
BMW,3 Series,118132,Automatic,2011,07.08.23,,Advanced,255,blue,Total,Wagon,Plug-in Hybrid,2,55898
Ford,Mustang,12990,Automatic,2021,07.10.23,,Base,300,red,Medium,Truck,Hybrid,4,28545
Mercedes-Benz,C-Class,157399,Automatic,2002,15.03.23,,Luxe,385,red,Medium,Truck,Hybrid,3,85548
Toyota,Prius,14137,Automatic,2019,15.03.23,,Full,121,beige,Low,Wagon,Electric,1,82595
Chevrolet,Malibu,114317,Automatic,2007,19.11.22,,Full,182,black,None,Sedan,Diesel,3,82441
Audi,A6,192903,Automatic,2001,17.01.23,,Full,248,beige,Total,Wagon,Plug-in Hybrid,2,60673
Chevrolet,Malibu,57391,Automatic,2001,04.12.22,,Advanced,250,silver,Total,Truck,Plug-in Hybrid,4,99099
BMW,5 Series,84143,Automatic,2002,01.12.22,,Advanced,335,blue,None,Van,Electric,5,50002
Audi,Q5,169777,Automatic,2011,17.10.23,,Luxe,261,black,Total,Coupe,Diesel,4,21524
Audi,A6,160294,Automatic,2020,31.05.23,,Advanced,335,beige,Total,Hatchback,Electric,3,47104
BMW,X3,118524,Manual,2012,15.04.23,,Luxe,248,black,Low,Coupe,Electric,3,34509
Audi,A6,40081,Automatic,2005,15.08.23,,Base,335,beige,Total,Truck,Gasoline,5,88079
Audi,A6,163664,Automatic,2008,25.11.22,,Advanced,248,white,Low,SUV,Electric,4,88526
BMW,3 Series,124496,Automatic,2007,19.03.23,,Advanced,382,black,Total,SUV,Hybrid,1,8055
Audi,Q7,87288,Automatic,2020,24.11.22,,Full,335,silver,Total,Hatchback,Plug-in Hybrid,4,84111
Toyota,Corolla,180175,Automatic,2001,02.04.23,,Advanced,169,blue,None,Convertible,Electric,1,23111
BMW,X5,193350,Automatic,2007,05.05.23,,Full,335,beige,Total,Van,Plug-in Hybrid,5,83166
Mercedes-Benz,S-Class,35033,Automatic,2002,02.10.23,,Full,463,black,None,Convertible,Hybrid,2,12713
Chevrolet,Malibu,18205,Automatic,2015,01.04.23,,Advanced,182,red,Total,Wagon,Hybrid,4,38603
Mercedes-Benz,E-Class,15778,Automatic,2005,07.07.23,,Full,362,silver,None,Hatchback,Hybrid,3,35411
Chevrolet,Malibu,15369,Automatic,2016,28.08.23,,Advanced,250,beige,None,Truck,Hybrid,3,17470
Audi,Q5,127766,Automatic,2001,06.01.23,,Base,261,white,Low,Hatchback,Electric,1,75764
BMW,3 Series,64454,Automatic,2016,03.08.23,,Advanced,255,white,Low,Wagon,Gasoline,4,101479
Chevrolet,Equinox,184307,Automatic,2012,15.05.23,,Advanced,170,silver,Medium,Convertible,Electric,4,23060
BMW,5 Series,100974,Automatic,2005,27.09.23,,Full,335,red,Low,SUV,Gasoline,1,27295
Mercedes-Benz,GLC,159712,Automatic,2017,20.07.23,,Advanced,362,red,Medium,Van,Hybrid,2,110129
Chevrolet,Impala,36362,Automatic,2018,08.07.23,,Full,305,blue,Low,Truck,Hybrid,1,62570
BMW,3 Series,119298,Automatic,2018,29.05.23,,Advanced,255,white,None,Convertible,Plug-in Hybrid,3,76810
Mercedes-Benz,GLC,89883,Automatic,2007,28.02.23,,Base,255,white,None,SUV,Hybrid,1,118865
Mercedes-Benz,S-Class,157617,Automatic,2010,19.07.23,,Full,362,silver,Total,Convertible,Gasoline,5,119964
Chevrolet,Equinox,31646,Automatic,2001,06.03.23,,Full,252,blue,Total,SUV,Diesel,2,9107
Mercedes-Benz,E-Class,30131,Automatic,2002,25.07.23,,Base,255,blue,None,Van,Hybrid,5,39286
Ford,Mustang,74548,Automatic,2008,30.10.23,,Advanced,300,blue,Low,Convertible,Gasoline,5,103345
BMW,X3,100248,Automatic,2020,28.02.23,,Full,382,beige,Total,Truck,Electric,3,28006
Chevrolet,Malibu,138671,Automatic,2021,15.08.23,,Advanced,250,white,Medium,Van,Electric,1,51577
Ford,Explorer,70172,Automatic,2017,30.10.23,,Luxe,300,beige,None,Van,Gasoline,3,108133
Chevrolet,Equinox,18732,Automatic,2001,16.11.22,,Full,170,silver,Medium,Truck,Hybrid,5,27770
Ford,Fusion,154917,Automatic,2004,03.08.23,,Base,188,red,Low,Sedan,Hybrid,1,15213
Audi,Q5,138121,Automatic,2012,27.11.22,,Advanced,349,silver,Low,Convertible,Electric,5,11596
BMW,3 Series,124795,Automatic,2023,26.08.23,,Luxe,382,beige,Total,Truck,Diesel,5,63134
Mercedes-Benz,S-Class,39380,Automatic,2006,07.01.23,,Base,463,blue,Total,Hatchback,Gasoline,4,5090
Chevrolet,Equinox,145881,Automatic,2020,24.04.23,,Base,252,blue,None,Coupe,Plug-in Hybrid,2,61715
Mercedes-Benz,C-Class,174239,Automatic,2020,22.05.23,,Advanced,385,red,Total,Coupe,Diesel,3,40402
Toyota,Camry,93443,Automatic,2000,16.07.23,,Full,208,silver,None,Wagon,Hybrid,5,74685
Toyota,Camry,59187,Automatic,2013,01.01.23,,Full,301,white,Low,Van,Plug-in Hybrid,4,4110
Ford,F-150,190165,Automatic,2021,02.03.23,,Luxe,400,white,Medium,Truck,Electric,3,88573
Mercedes-Benz,C-Class,135603,Automatic,2005,03.02.23,,Base,385,beige,Low,Truck,Electric,5,77303
BMW,X5,147962,Automatic,2018,09.11.23,,Full,335,beige,None,Truck,Hybrid,5,62333
Chevrolet,Equinox,115147,Automatic,2020,07.04.23,,Advanced,170,blue,Medium,Sedan,Electric,1,98971
Chevrolet,Impala,173273,Automatic,2015,29.12.22,,Full,305,black,Medium,Convertible,Hybrid,2,16213
Audi,A4,180306,Automatic,2012,30.04.23,,Full,261,white,None,Coupe,Gasoline,2,64815
Audi,A4,154377,Automatic,2007,20.04.23,,Luxe,261,blue,Low,SUV,Gasoline,5,51072
BMW,X5,183670,Automatic,2022,03.04.23,,Luxe,456,blue,Total,Truck,Gasoline,1,27960
Chevrolet,Malibu,175590,Automatic,2007,23.04.23,,Base,182,beige,None,SUV,Diesel,3,19405
Audi,A6,59009,Automatic,2006,08.01.23,,Luxe,335,white,Total,Truck,Plug-in Hybrid,2,67232
Ford,F-150,17078,Manual,2009,22.12.22,,Luxe,400,black,None,Coupe,Diesel,5,77197
Audi,Q7,123887,Automatic,2007,17.01.23,,Full,335,black,None,Sedan,Hybrid,4,45458
BMW,X3,153984,Automatic,2022,05.03.23,,Base,382,red,Total,Convertible,Plug-in Hybrid,2,104292
Toyota,Corolla,192894,Automatic,2010,05.11.23,,Full,139,blue,Low,Convertible,Gasoline,4,71604
Chevrolet,Malibu,36809,Automatic,2005,07.04.23,,Full,250,white,Total,Hatchback,Diesel,5,15932
Toyota,RAV4,124872,Manual,2016,30.01.23,,Base,203,silver,Medium,Coupe,Gasoline,3,76789
Audi,A6,49279,Automatic,2012,15.09.23,,Base,335,beige,Medium,Wagon,Gasoline,3,66409
Audi,Q7,97044,Automatic,2007,07.02.23,,Luxe,335,red,Total,Truck,Plug-in Hybrid,3,35153
BMW,X5,89563,Automatic,2008,21.09.23,,Base,335,white,None,Convertible,Gasoline,5,53551
Mercedes-Benz,S-Class,20912,Automatic,2009,13.05.23,,Base,362,silver,None,Truck,Diesel,3,54301
Ford,Fusion,198518,Automatic,2013,07.05.23,,Luxe,325,blue,Low,Van,Gasoline,5,15693
Audi,A6,29459,Automatic,2018,26.10.23,,Luxe,248,red,Total,Sedan,Diesel,3,41249
Mercedes-Benz,S-Class,78628,Automatic,2012,16.05.23,,Full,362,silver,Low,Hatchback,Plug-in Hybrid,4,11762
Ford,Mustang,105309,Automatic,2015,20.04.23,,Base,300,black,None,Coupe,Gasoline,2,119874
Toyota,Prius,42609,Automatic,2007,11.11.23,,Advanced,121,red,Low,Coupe,Electric,3,38970
Mercedes-Benz,GLC,98886,Automatic,2006,21.09.23,,Luxe,255,white,Low,Coupe,Hybrid,3,112662
Toyota,Prius,178618,Automatic,2006,21.09.23,,Luxe,121,blue,Low,Wagon,Gasoline,2,47456
Ford,Explorer,65203,Automatic,2007,30.01.23,,Luxe,300,blue,None,Hatchback,Plug-in Hybrid,4,33899
BMW,3 Series,145211,Automatic,2023,17.05.23,,Advanced,255,silver,Medium,Sedan,Electric,3,106577
BMW,X3,174379,Automatic,2002,24.03.23,,Advanced,382,black,Medium,Van,Plug-in Hybrid,1,41878
Audi,Q7,109753,Automatic,2022,17.01.23,,Advanced,335,beige,Total,Hatchback,Electric,5,8441
Chevrolet,Equinox,145600,Automatic,2007,28.04.23,,Full,252,blue,Total,Sedan,Plug-in Hybrid,5,81651
Ford,Fusion,88802,Automatic,2017,28.01.23,,Base,325,black,Medium,Truck,Electric,2,65955
Ford,Explorer,60924,Manual,2009,11.05.23,,Base,300,beige,Low,SUV,Gasoline,2,78400
Toyota,Corolla,113756,Automatic,2003,05.07.23,,Advanced,139,black,Medium,Van,Plug-in Hybrid,4,36511
BMW,5 Series,70476,Automatic,2002,03.07.23,,Full,335,red,Low,Sedan,Electric,3,91341
Audi,Q5,96242,Automatic,2010,04.05.23,,Full,261,silver,Total,SUV,Plug-in Hybrid,1,86478
Ford,F-150,147145,Automatic,2007,08.10.23,,Luxe,400,white,Total,Coupe,Diesel,4,69891
Mercedes-Benz,GLC,69760,Automatic,2014,14.04.23,,Luxe,362,silver,None,SUV,Electric,3,96317
Ford,Fusion,56098,Automatic,2000,08.02.23,,Advanced,325,blue,Low,Wagon,Electric,5,106057
BMW,3 Series,31240,Manual,2013,17.10.23,,Advanced,255,black,Low,SUV,Plug-in Hybrid,2,88429
Ford,F-150,81342,Automatic,2017,29.01.23,,Base,400,red,Total,SUV,Electric,5,58641
Toyota,Corolla,164852,Automatic,2004,09.01.23,,Full,139,red,Total,Sedan,Electric,1,106302
Toyota,RAV4,153958,Automatic,2006,24.09.23,,Full,203,silver,None,Convertible,Electric,1,17827
Chevrolet,Silverado,78087,Automatic,2016,14.11.23,,Advanced,285,black,Low,Hatchback,Electric,5,32651
BMW,X5,179176,Automatic,2007,16.04.23,,Base,335,black,Medium,Sedan,Electric,1,47605
Chevrolet,Impala,135621,Automatic,2006,12.06.23,,Luxe,305,red,None,Truck,Diesel,1,85708
Chevrolet,Malibu,131673,Automatic,2003,31.03.23,,Advanced,250,black,Low,SUV,Gasoline,2,109216
Chevrolet,Impala,63501,Automatic,2012,08.12.22,,Luxe,305,beige,None,Hatchback,Hybrid,3,84017
Chevrolet,Silverado,96341,Automatic,2004,20.03.23,,Luxe,355,beige,Low,Coupe,Hybrid,2,14959
Toyota,Camry,172439,Automatic,2013,15.06.23,,Advanced,203,white,Medium,Sedan,Gasoline,1,13399
Mercedes-Benz,GLC,97206,Automatic,2009,24.01.23,,Full,362,white,Total,Wagon,Plug-in Hybrid,1,58379
Mercedes-Benz,E-Class,13499,Automatic,2020,28.05.23,,Full,362,black,Low,Hatchback,Electric,3,67099
Mercedes-Benz,C-Class,175258,Automatic,2005,31.03.23,,Advanced,385,blue,Medium,SUV,Diesel,3,39759
Ford,Explorer,177776,Automatic,2015,25.08.23,,Luxe,300,beige,None,SUV,Gasoline,3,53343
Toyota,Camry,70759,Manual,2021,29.08.23,,Luxe,208,blue,Medium,Convertible,Diesel,5,42739
Mercedes-Benz,C-Class,24377,Automatic,2021,07.11.23,,Full,385,blue,Total,Truck,Electric,2,6994
Mercedes-Benz,S-Class,107637,Automatic,2017,31.08.23,,Luxe,463,white,Total,Hatchback,Diesel,3,11939
Audi,Q7,161873,Automatic,2002,18.04.23,,Full,335,blue,Medium,SUV,Hybrid,3,28668
Mercedes-Benz,GLC,97577,Automatic,2001,05.08.23,,Base,362,silver,Medium,Wagon,Gasoline,5,78817
Mercedes-Benz,GLC,12736,Automatic,2013,11.05.23,,Full,362,red,Total,Truck,Gasoline,5,19681
Audi,Q5,12998,Automatic,2014,27.02.23,,Advanced,349,red,Total,Wagon,Electric,4,82215
Ford,Mustang,99191,Automatic,2007,18.01.23,,Full,450,white,None,Coupe,Plug-in Hybrid,3,116188
Audi,A4,34978,Automatic,2022,06.04.23,,Full,261,red,Total,Truck,Plug-in Hybrid,5,46684
Audi,A6,100426,Automatic,2017,31.05.23,,Full,248,black,None,Convertible,Diesel,3,89626
Toyota,Corolla,106664,Automatic,2011,20.03.23,,Luxe,169,white,Medium,Coupe,Gasoline,4,84589
Toyota,Corolla,92722,Automatic,2005,01.07.23,,Base,139,black,None,SUV,Hybrid,2,64617
Audi,A4,165778,Automatic,2003,30.09.23,,Base,261,black,None,Coupe,Plug-in Hybrid,1,83922
Ford,F-150,172017,Automatic,2005,19.09.23,,Advanced,400,white,Total,Sedan,Hybrid,5,20672
Ford,Fusion,128600,Automatic,2019,05.03.23,,Advanced,325,blue,Total,Truck,Hybrid,3,41602
Ford,Mustang,102388,Automatic,2022,07.10.23,,Luxe,450,silver,Low,Coupe,Plug-in Hybrid,3,86080
BMW,X5,19424,Automatic,2022,19.07.23,,Full,456,blue,Total,Wagon,Diesel,5,101694
Toyota,RAV4,177262,Automatic,2005,07.03.23,,Full,219,blue,Low,Convertible,Plug-in Hybrid,3,61865
BMW,X5,114954,Automatic,2008,11.03.23,,Full,456,blue,None,Van,Hybrid,3,65046
Mercedes-Benz,S-Class,121116,Automatic,2000,03.05.23,,Advanced,362,blue,Medium,Truck,Gasoline,4,50304
Audi,Q7,116519,Automatic,2008,19.09.23,,Luxe,335,silver,Medium,Wagon,Electric,3,32017
Ford,Explorer,73629,Automatic,2008,22.07.23,,Advanced,300,beige,Medium,Van,Hybrid,4,108476
Ford,Fusion,48072,Automatic,2005,11.03.23,,Advanced,188,red,Low,Truck,Plug-in Hybrid,3,50661
Mercedes-Benz,GLC,161170,Automatic,2003,11.11.23,,Base,362,black,Total,SUV,Plug-in Hybrid,5,32246
Ford,Mustang,22519,Automatic,2006,23.07.23,,Luxe,300,white,None,Wagon,Hybrid,3,31579
Mercedes-Benz,S-Class,11111,Automatic,2009,18.07.23,,Luxe,362,blue,Medium,Van,Plug-in Hybrid,3,4078
Toyota,Prius,63807,Automatic,2016,26.02.23,,Luxe,121,black,Low,Convertible,Hybrid,3,109157
Mercedes-Benz,C-Class,68088,Automatic,2002,23.10.23,,Base,385,white,Low,Van,Diesel,1,99430
BMW,3 Series,136827,Automatic,2009,22.03.23,,Advanced,255,blue,None,Wagon,Diesel,1,68299
Mercedes-Benz,S-Class,42519,Automatic,2007,16.09.23,,Advanced,463,black,Low,Sedan,Electric,4,35222
Audi,A4,120630,Automatic,2007,17.11.22,,Advanced,261,red,Total,SUV,Diesel,5,101745
Audi,Q5,121251,Automatic,2019,08.10.23,,Full,349,blue,Total,Wagon,Hybrid,4,61398
Mercedes-Benz,C-Class,176851,Automatic,2011,25.11.22,,Luxe,255,red,Low,Van,Diesel,4,64787
Chevrolet,Silverado,133609,Automatic,2010,14.09.23,,Full,355,red,Low,Wagon,Diesel,2,47984
Chevrolet,Malibu,113424,Automatic,2009,30.05.23,,Full,250,black,Medium,Truck,Hybrid,4,26448
Chevrolet,Silverado,131585,Automatic,2023,24.09.23,,Full,285,silver,Low,Sedan,Hybrid,2,75794
Toyota,Prius,31759,Automatic,2014,20.07.23,,Advanced,121,red,Total,Convertible,Gasoline,2,100406
BMW,5 Series,85506,Manual,2017,13.03.23,,Base,248,silver,Total,Wagon,Diesel,2,75308
BMW,5 Series,110877,Automatic,2001,10.12.22,,Full,248,beige,Medium,Truck,Gasoline,1,29422
Mercedes-Benz,C-Class,115241,Automatic,2022,19.09.23,,Full,255,beige,None,Coupe,Hybrid,4,84005
Mercedes-Benz,S-Class,62861,Automatic,2012,24.10.23,,Full,463,beige,Total,Coupe,Electric,4,19123
Chevrolet,Silverado,39430,Automatic,2012,30.05.23,,Advanced,355,blue,None,Van,Electric,4,35946
Audi,A4,191055,Automatic,2019,26.04.23,,Base,261,red,Total,Convertible,Gasoline,4,82438
Toyota,Corolla,157978,Automatic,2014,20.02.23,,Luxe,169,beige,Low,Wagon,Gasoline,3,68048
Chevrolet,Impala,82820,Automatic,2018,30.09.23,,Advanced,305,beige,None,Truck,Electric,4,92386
BMW,X5,146091,Automatic,2005,15.05.23,,Luxe,456,black,Medium,Convertible,Electric,3,91152
Ford,F-150,138749,Automatic,2022,26.05.23,,Advanced,400,blue,Total,Hatchback,Electric,5,29725
Audi,A6,178175,Automatic,2022,08.04.23,,Luxe,248,black,Medium,Sedan,Electric,5,63895
Toyota,Corolla,109155,Automatic,2003,10.05.23,,Luxe,169,blue,None,Van,Electric,2,34132
Chevrolet,Equinox,75370,Automatic,2007,25.01.23,,Luxe,252,white,Low,Coupe,Electric,2,39224
Toyota,Corolla,63036,Automatic,2014,06.04.23,,Luxe,139,red,Medium,Hatchback,Hybrid,2,117155
Ford,Explorer,136691,Automatic,2006,03.12.22,,Advanced,290,silver,Low,Sedan,Electric,3,77487
Toyota,Corolla,159636,Automatic,2016,09.10.23,,Advanced,139,white,Total,Convertible,Electric,1,31511
Ford,Fusion,88959,Automatic,2014,05.12.22,,Advanced,325,white,Medium,Coupe,Diesel,2,53177
Chevrolet,Impala,102086,Automatic,2010,21.11.22,,Advanced,305,white,Medium,Sedan,Electric,5,113559
BMW,3 Series,155559,Automatic,2003,08.08.23,,Advanced,382,blue,Low,SUV,Gasoline,4,44919
Toyota,Corolla,57890,Automatic,2009,02.03.23,,Full,169,black,Medium,Convertible,Electric,2,52984
BMW,X3,12075,Automatic,2020,04.08.23,,Base,382,white,Medium,Coupe,Diesel,3,93158
Mercedes-Benz,S-Class,40111,Automatic,2004,24.09.23,,Full,463,silver,Low,Coupe,Hybrid,4,97631
Chevrolet,Equinox,44524,Automatic,2007,01.08.23,,Luxe,252,beige,Medium,Truck,Diesel,2,108690
Mercedes-Benz,E-Class,127430,Automatic,2018,01.11.23,,Base,362,red,None,Coupe,Plug-in Hybrid,4,44339
Ford,F-150,150527,Automatic,2003,13.05.23,,Base,400,red,Medium,Coupe,Plug-in Hybrid,2,50872
Mercedes-Benz,C-Class,27652,Automatic,2010,11.01.23,,Full,385,blue,Medium,SUV,Gasoline,5,91236
BMW,X5,193148,Automatic,2015,09.08.23,,Advanced,456,red,Low,Wagon,Hybrid,2,5961
Toyota,RAV4,30967,Automatic,2006,22.01.23,,Luxe,203,blue,Low,Wagon,Electric,5,108500
Audi,Q5,17410,Automatic,2012,28.02.23,,Luxe,349,beige,Medium,Sedan,Diesel,2,102764
Toyota,Corolla,15280,Automatic,2014,13.12.22,,Advanced,169,blue,Total,Truck,Plug-in Hybrid,5,21840
Ford,Fusion,120085,Automatic,2008,03.11.23,,Luxe,188,silver,Low,Van,Plug-in Hybrid,2,87385
BMW,X5,150671,Automatic,2001,31.10.23,,Full,456,white,None,Truck,Hybrid,2,23901
Toyota,Corolla,81354,Automatic,2018,08.08.23,,Advanced,139,silver,None,Convertible,Plug-in Hybrid,1,92826
BMW,3 Series,118707,Automatic,2012,24.08.23,,Base,255,silver,Medium,Sedan,Electric,4,74815
Audi,A4,47587,Automatic,2003,24.09.23,,Luxe,261,red,None,Wagon,Hybrid,2,98509
Ford,Mustang,74121,Automatic,2005,21.12.22,,Full,450,blue,Medium,Convertible,Plug-in Hybrid,1,31763
Mercedes-Benz,C-Class,172764,Automatic,2008,01.05.23,,Full,385,blue,Medium,Convertible,Diesel,2,61969
Ford,F-150,39224,Automatic,2001,28.01.23,,Full,400,beige,Medium,Truck,Plug-in Hybrid,3,58301
Mercedes-Benz,C-Class,190925,Automatic,2010,03.03.23,,Base,255,white,Medium,Coupe,Diesel,5,5310
Toyota,Prius,131472,Automatic,2014,23.08.23,,Luxe,121,blue,None,Coupe,Diesel,3,70719
Chevrolet,Equinox,33621,Automatic,2001,02.07.23,,Advanced,170,beige,Low,Coupe,Hybrid,4,42708
Chevrolet,Equinox,78971,Automatic,2005,29.08.23,,Advanced,252,white,None,Truck,Diesel,5,59732
Chevrolet,Silverado,84809,Automatic,2023,17.01.23,,Advanced,285,red,Medium,Convertible,Electric,2,30316
BMW,3 Series,196566,Automatic,2000,03.03.23,,Luxe,255,beige,None,Truck,Plug-in Hybrid,4,70017
Audi,Q5,58594,Automatic,2008,18.08.23,,Base,349,white,Total,Convertible,Plug-in Hybrid,2,84502
Toyota,Corolla,31771,Automatic,2016,16.06.23,,Base,139,beige,None,Sedan,Diesel,1,59573
